"","text","score"
"1",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"2",super mario allstar sonic mania freedom planet donkey kong countri the magic quest star mickey mous,0.75
"3",for crash bandicoot origin trilog unchart doom sonic mania sp,0
"4",for crash bandicoot origin trilog unchart doom sonic man,0
"5",press garden sonic mania,0
"6",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"7",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"8",sonic mania mirag saloon zone,0
"9",from sonic mania specif,0
"10",rent game gamefli give game minor annoy i just sent sonic mania back,0
"11",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"12",i ad video playlist the end classic sonic journeyso long cool blueson mania,0.666666666666667
"13",rent game gamefli give game minor annoy i just sent sonic mania back,0
"14",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"15",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"16",no order breath wild blazeblu crosstag battl leagu legend gear war sonic mania,0
"17",i like video sonic mania adventur all episod,0.5
"18",sonic mania live,0
"19",im current play sonic mania plus switch,0
"20",super metroid kid icaur upris legend zelda wind waker persona sonic mania,0.5
"21",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"22",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"23",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"24",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"25",sonic mania gameplay,0
"26",sonic mania press garden act,0
"27",i ad video playlist unbox dobl sonic mania plus y captain toad treasur tracker switch,0
"28",sonic mania plus shovel knight treasur trove cave stori undertal kingdom heart,0
"29",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"30",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"31",gonna stream tonight pm cst sonic mania plus bit i inevit get way piss oil,0
"32",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"33",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"34",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"35",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"36",i like video oil ocean zone act ost version sonic mania,0.5
"37",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"38",sonic adventur sonic mania k super smash bros fnaf kirbi super star ultra i includ,0.5
"39",sonic mania gameplay,0
"40",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"41",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"42",oh shit nevermind lol think sonic forc lol mania actual realli enjoy bri,0.333333333333333
"43",sonic mania bloodborn rollercoast tycoon arm gunstar hero,0.5
"44",eh mania seem first genuin good d game sinc i havent care sonic ga,0.5
"45",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"46",honest sonic game especi mania kind hit monoton cycl neverend imo,0.5
"47",here track friend open anim sonic mania,0
"48",yeah idk even know ve releas past coupl year ngl still gotta play sonic mania tho,0
"49",the day final i got dragon quest xi also sonic mania plus buckw i like destini b,0.5
"50",sinc im close reach follow time giveaway the winner will receiv code sonic mania,0.5
"51",episod sonic mania plus gameplay seri,0
"52",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"53",w r io ware sonic mania,0
"54",sonic mania kingdom heart grand theft auto san andrea street fighter rd strike kirbi tripl delux,0.333333333333333
"55",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"56",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"57",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"58",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"59",i think everi game sinc generat gotten bland mania asid one best thing,0.333333333333333
"60",studiopoli zone sonic mania,0
"61",open critic top look like prefer god war shadow colossus nier automata,0.75
"62",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"63",sonic mania plus nintendo switch frugal game,0.5
"64",sonic mania plus ps frugal game,0.5
"65",sonic mania plus xbox one frugal game,0.5
"66",top game year metacrit god war celest divin origin sin ii into t,0.5
"67",buy sonic mania dont cheap ass lol,0
"68",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"69",sonic adventur the witcher final fantasi vi kirbi air ride sonic mania,0
"70",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"71",the entir sonic mania ost,0
"72",i like video sonic mania mod and knuckl knuckl mania,0.333333333333333
"73",amaz accuraci quirk classic game sonic chao fangam like jump exampl wherea,1
"74",i like video super mario kart in sonic mania plus sonic mania plus mod showcas sage,0.5
"75",sonic mania live final egg reveri,0
"76",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"77",my recent video game obsess monster hnnter world sonic mania plus serious im hook,0
"78",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"79",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"80",i finish sonic mania im lazi,0
"81",buy sonic mania money speak wallet,0
"82",new promo art creat sonic mania plus,0
"83",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"84",so mod awesom lol sonic mania plus come soon new mod by cd and beta preview,0
"85",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"86",comment can video download sonic mania plus know i mean me download steam,0
"87",sonic mania super nich manag tweet,0.5
"88",i like video sonic mania break year slump rerez hot take,0.4
"89",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"90",sonic kill recent sonic mania sonic forc sonic mania adventur sonic mania plus dlc sonic appear,0
"91",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"92",im recreat sonic mania cover use old american illustr refer,0
"93",sonic mania sonic adventur must play dreamcast pc dreamcast mod life strang beauti,0
"94",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"95",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"96",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
"97",sonic mania freedom planet minecraft rimworld bloon td,0.5
"98",sonic mania draw charact instead,0
"99",i like video rogu galleri x marc excluson mania remak,0.5
"100",sonic mania plus for nintendo switch giveaway best sonic in year play switch click to enter gt,0.5
