"","text","score"
"1",i think make plus size jean plus size cloth i think i love,1
"2",i feel safer i ever resist maga one time ever deni bad ap,0
"3",to argu person renounc reason like administ medicin dead thoma pain blm,0.333333333333333
"4",the democrat parti parti obstruct destruct resist it surpris teari eye sn,0
"5",base leak bob woodward book seem trump staff hate resist critic,0.25
"7",just conspiraci paranoia stoke right clinton obama partisan media outlet,0.333333333333333
"8",liber better break butthurt past today theyr go need ton frivol resist,0.5
"9",i daughter s world now cardiac surgeon like mom watch democrat resist mob confir,1
"10",do believ s scotuspick will get confirm pleas vote retweet spread poll wi,0
"11",yup the right resist simpl explan ridiculouschoos ignor peopl valid co,1
"12",you invit second we stronger togeth followbackresist ill follow pleas,0.5
"13",anyon vote democrat novemb crazier current drep dsen what shame display,0
"14",do believ s scotuspick will get confirm pleas vote retweet spread poll wi,0
"15",cant wait new nike resist cross trainer theyr great lead team record run fro,1
"16",i daughter s world now cardiac surgeon like mom watch democrat resist mob confir,1
"17",peopl sometim forget love root resist my love peopl serv fuel fortifi,1
"18",just conspiraci paranoia stoke right clinton obama partisan media outl,0.333333333333333
"19",i feel safer i ever resist maga one time ever deni bad ap,0
"20",examin way someon random rest hand arm zaprud filmlevel intens perfect encapsulati,1
"21",ani wonder mani peopl includ despis trump whatev can oppos want noth,1
"22",base leak bob woodward book seem trump staff hate resist critic,0.25
"23",what futur like well basic govern call the resist like ceremonial,1
"24",scrawl parragirl home isol cell artefact resist testament courag act smack,0
"25",base leak bob woodward book seem trump staff hate resist critic,0.25
"29",the democrat parti parti obstruct destruct resist it surpris teari eye sn,0
"30",examin way someon random rest hand arm zaprud filmlevel intens perfect encapsulati,1
"31",resist sinc day never think time we stronger togeth followbackresist i,1
"32",buy certain day calendar jalil muntaqim escap prism fade black get free ship,1
"33",base leak bob woodward book seem trump staff hate resist critic,0.25
"35",at end peac protest germani migrant violenc merkel sent polic armor vehicl th,0
"36",as offici canada wonder nafta us presid other among us visit golden state h,1
"37",this may stupidest thing harp yet and say someth,0
"38",base leak bob woodward book seem trump staff hate resist critic,0.25
"39",but resist dem need tiiiiiiiiiim misread document effort vet scotus can,0
"40",wonder now good time explain concept incorpor resist,1
"41",i certain hope short resist long support,1
"42",you invit first we stronger togeth followbackresist ill follow pleas,0.5
"43",examin way someon random rest hand arm zaprud filmlevel intens perfect encapsulati,1
"44",base leak bob woodward book seem trump staff hate resist critic,0.25
"45",examin way someon random rest hand arm zaprud filmlevel intens perfect encapsulati,1
"46",i daughter s world now cardiac surgeon like mom watch democrat resist mob confir,1
"50",at end peac protest germani migrant violenc merkel sent polic armor vehicl th,0
"52",you invit we stronger togeth followbackresist ill follow pleas like retw,0.666666666666667
"53",the democrat parti parti obstruct destruct resist it surpris teari eye sn,0
"54",this resist look like standoneverycorn,1
"55",resist sinc day never think time we stronger togeth followbackresist i,1
"56",i feel safer i ever resist maga one time ever deni bad ap,0
"58",peopl sometim forget love root resist my love peopl serv fuel fortifi,1
"59",the democrat parti parti obstruct destruct resist it surpris teari eye sn,0
"60",i daughter s world now cardiac surgeon like mom watch democrat resist mob confir,1
"61",i cant help visual member senat judiciari committe wooli pinkhat right now everi statement,1
