"","text","score"
"2",gonna post filia redesign skullgirl inspir art long time enjoy,1
"16",dbfz tekken skullgirl p great ill play,1
"18",devil dagger hotlin miami skullgirl hollow night undertal,0
"20",how can love eu communiti find,1
"22",starcraft team fortress skullgirl doom portal,0
"23",towerfal nidhogg skullgirl fight game realli one awesom super puzzl fight,1
"30",tf super mario world mother skullgirl ultim spiderman,1
"39",a commiss cerebella drawn life mar skullgirl,0
"41",yeah useless upgrad painwheel skullgirl h,0
"43",still away trip want spread hype week hope yall readi skullgirl,0
"44",gonna post filia redesign skullgirl inspir art long time enjoy,1
"45",that right she came mobil version skullgirl im happi,1
"47",gonna post bad gal i realli play i love charact you can thank f,0.666666666666667
"48",robo fortun beep boop cant even figur work itun im damn lab,0.5
"49",ye miss fortun good back draw old skullgirl,0.5
"51",gonna post filia redesign skullgirl inspir art long time enjoy,1
"58",we like introduc everyon new tier sub emot the emot now live can subscrib tier,1
"60",peacock rememebr like sub scribe big band suscrib good content peacock,1
"62",gonna post filia redesign skullgirl inspir art long time enjoy,1
"63",under night inbirth exelatest guilti gear xrd rev skullgirl super smash bros project m cave stori,0.333333333333333
"70",initi d aca stage blue revolv mischief maker chrono cross skullgirl,0
"76",when peopl make meme evil bullshit design laugh maniac,0
"77",sonic unleash skullgirl splatoonbloodborn skyrim,0
"78",guilti gear borderland skullgirl saint row persona,1
"79",skullgirl mvc so bad exampl good one,0.5
"80",gonna post filia redesign skullgirl inspir art long time enjoy,1
"85",fallout new vega skullgirl final fantasi vi cave stori va halla,0
"87",gonna post filia redesign skullgirl inspir art long time enjoy,1
"89",devil may cri nier automata persona skullgirl,0
"93",we like introduc everyon new tier sub emot the emot now live can subscrib tier,1
"95",if i ever need music i enjoy lot whatev reason i turn mgrr skullgirl ost or cuphead,1
"96",fire emblem the bind blade final fantasi viii skullgirl golden sun the lost age graviti rush,0.5
"97",we like introduc everyon new tier sub emot the emot now live can subscrib ti,1
"98",disappoint pepsiman chosen dlc charact,0
"99",shin megami tensei devil summon raidou kuzunoha vs the soulless armi onimusha skullgirl nd encor riv,0
"101",deffo recomend skullgirl u like hot monster girl,0.75
"103",dead cell shovel knight freedom planet guacamele skullgirl,0.5
"104",stardew valley life strang ori blind forest bioshock infinit skullgirl think mayb huniepopdr,0
"108",mari fuck proof kill guy,0
"111",gonna post filia redesign skullgirl inspir art long time enjoy,1
"112",dead cell bind isaac newer version cours hotlin miami skullgirl minecra,0
"113",gonna post filia redesign skullgirl inspir art long time enjoy,1
"114",gonna post filia redesign skullgirl inspir art long time enjoy,1
"117",skullgirl nice pretti dead context fgcs i think munich tournament still,0.5
"119",senran kagura estiv versus metal gear rise reveng persona innoc sin and etern punish vamp,0
"123",top rapper daze announc averi one guy threw money help fund game skrillex filia th palett,0.5
"124",dead cell bind isaac newer version cours hotlin miami skullgirl mi,0
"125",think skullgirl look x better bbtag,1
"126",metroid prime street fighter third strike cave stori og new graphic crap dead cell skullgirl,0
"129",beowulf male charact skullgirl his voic actor fav three af,1
"130",beo wulf beo wulf hes good wolf tweet isnt funni,1
"131",katamari damaci skullgirl dark soul final fantasi dragon age inquisit i idea say m,0
"132",when i first play skullgirl saw cerebella tho fam it like love big bodi grappler,1
"134",super mario world skullgirl kingdom heart super smash brother mele bayonetta,0.666666666666667
"138",uguu im late school kill school im pea cock,0
"139",skullgirl dark cloud ori blind forest smash warfram,0
"140",dmc skullgirl timesplitt wonder bloodborn,1
"141",bad drawn skullgirl fanart late halloween guess,0
"142",skullgirl crusad king tale majey the void dishonor,0
"143",the worst timelin but opportun put skullgirl,0
"144",i ad video playlist ddv sanji vs neffro grand final skullgirl,1
"145",i ad video playlist ddv sanji vs bigtonney loser final skullgirl,0
"146",i ad video playlist ddv ravioli vs bigtonney loser semifin skullgirl,0
"147",i ad video playlist ddv neffro vs sanji winner final skullgirl,1
