"","text","score"
"2",hello good monday gigaland i final got switch botw xenoblad time learn work,1
"4",life strang episod ps xbo win super neptunia rpg jp ps switch the world end you final remix,1
"8",i like video the world end you final remix nintendo switch gameplay pax west,1
"9",i like video the world end you final remix nintendo switch gameplay pax wes,1
"10",the best part nintendo switch still killer game come tale vesperia super mario,0.666666666666667
"12",american better now most american need two job support,1
"13",i like video the world end you final remix nintendo switch gameplay pax west,1
"15",life strang episod ps xbo win super neptunia rpg jp ps switch the world end you final remix jp switch,1
"18",alright just fair just go ahead make simpler do enjoy the world end with yous styluspoint,1
"22",tokyo xtreme racer tenchu fatal shadow style savvi the world end with you way samurai,0
"24",metal gear solid kingdom heart persona the world end with you the legend zelda majora mask,1
"33",alright just fair just go ahead make simpler do enjoy the world end with yous styluspoint,1
"46",radiant historia brave default th dragon iii the world end mega man star forc seri honor men,1
"51",cave stori undertal enter gungeon halo samurai warrior ou qualquer jogo genero the world end,0
"55",if ever get chanc dangan ronpa game realli good the world end with you,1
"58",pokémon mysteri dungeon explor time kingdom heart the world end with you jak daxter precursor legaci l,0
"60",the world end with you undertal guitar hero main most splatoon the last guardian child,1
"62",i like video minut the world end with you nintendo switch gameplay,1
"63",mmmm ok ill one the world end with you fire emblem no man sky hero storm pacman ce dx,1
"64",the world end with you kingdom heart silent hill metal gear solid mayb danganronpa v,1
"65",persona golden metal gear solid snake eater the world end with you silent hill,1
"66",the world end se escucha genial d,1
"67",final fantasi v the world end shadow heart nier drakengard evil within haunt ground,0
"68",nier automata the world end with you pubg super smash brother mele magic gather,0.666666666666667
"77",so bbc news day begin humphri lie almost everi countri world adopt ihra sta,0
"78",soul sacrific smt nocturn the world end with you wild arm the silver case if talk grab feel i,0
"81",soul sacrific smt nocturn the world end with you wild arm the silver case if talk grab feel i,0
"88",soul sacrific smt nocturn the world end with you wild arm the silver case if talk grab feel fo,0
"90",life is strang kh birth by sleep until dawn final fantasi vii the world end with you,1
"91",i realli want play the world end you i miss ds origin just cast app,0
"92",zelda breath wild the world end with you phoenix wright cualquiera hasta apollo justic the last,0
"94",doesnt help the world end with you dark soul come switch soon make pile,0
"95",sonic knuckl shadow colossus world end guitaroo man terranigma bonus tloz wind waker,1
"97",final fantasi ix horizon zero dawn the world end with you kingdom heart pokémon crystal,1
"98",castlevania symphoni the night tetri attack capcom vs snk the world end with you final fantasi ix,0
"101",yume nikki dangan ronpa v world end anim cross dark cloud okag shadow king ps,0
"105",breath wild neir automata persona the world end with you smash bros all them,0
"106",the world end with you muramasa rebirth anarchi reign trail sky devil may cri,0
"107",in particular order final fantasi xii the world end with you graviti rush ni no kuni wrath the white witc,0
"108",im awar i believ will still work pl,1
"110",castlevania symphoni the night tetri attack capcom vs snk the world end with you final fantasi ix,0
"111",today pros allow the world end with you wii u get firmwar updat new releas,1
"113",the world end with you shin megami tensei iv xenoblad chronicl devil may cri metroid fusion,0
"114",today pros allow the world end with you wii u get firmwar updat new releas,1
"116",zelda wind waker the world end with you chrono trigger team fortress super smash brother mele nintend,0.5
"119",the world end with you final remix nintendo switch wont have pro control support,1
"120",journey pokémon blackwhit zelda breath wild zelda majora mask the world end with you,0
"127",lux pain world end professor layton esp rune factori virtu last reward,0.5
"128",alright just fair just go ahead make simpler do enjoy the world end with yous styluspoint,1
"129",did like enjoy touchgyrostylusmot control game like the world end with you ds phantom hourglasss,1
"130",today pros allow the world end with you wii u get firmwar updat new releas,1
"131",the world end with you undertal breath wild final fantasi x pokémon emerald hgas pla,0
"132",super mario rpg jak daxter the world end you pokemon emerald disgaea,1
"140",it fear someon share life where whole world,0
"146",is like overlap enjoy octopath the world end with you should next game,1
"153",the world end with you final remix switch confirm not have pro control support l,1
"154",resid evil advanc war breath wild transistor the world end with you,0
"157",world end nier automata link awaken mass effect virtu last reward,1
"158",earthbound yoshi island final fantasi ix nier automata anim cross new leaf honor mention persona,1
"160",the world end with you final fantasi devil may cri special edit the legend zelda skyward sword donkey ko,0
"161",im exact the world end with you superfan anyth honest issu game regard cont,1
"162",serenad mermaid part poetess warm sea rais hand come fli end,1
"167",im exact the world end with you superfan anyth honest issu game regard cont,1
"169",super smash bros the recent time persona ultim marvel vs capcom ace attorney t,0.666666666666667
"171",xenoblad chronicl slime rancher nekoatsum persona world end you,0
"173",shit screw the world end you take place number,0
"177",phantasi star onlin episod card revolut like hack game left dead legend mana worl,0.333333333333333
"178",the world end with you enjoy octopath travel,1
"180",im exact the world end with you superfan anyth honest issu game regard cont,1
"182",the world end with you final remix nintendo switch wont have pro control support,1
"185",lamulana system shock cave stori the world end with you the wonder,0.333333333333333
"187",cours game like the world end with you ssbu come i will take break kh play,0.5
"191",final fantasi iv the world end you advanc war day ruin paper mario thousand year door pokemon m,0
"192",im exact the world end with you superfan anyth honest issu game regard cont,1
"193",oh nooooo just watch video seem like port the world end with you touch screen contr,1
"197",earthbound world end sim ant tale symphonia pixel dungeon,0
"205",super paper mario super danganronpa world end rhythm heaven ace attorney,1
"208",super smash bros mele the world end with you super mario rpg kid icarus upris nier automata,0.666666666666667
"214",the world end with you final remix switch confirm not have pro control support lame,0.5
"217",im exact the world end with you superfan anyth honest issu game regard cont,1
"218",im exact the world end with you superfan anyth honest issu game regard,1
"220",final fantasi chrono cross zero escap virtu last reward shadow heart coven the world end,1
"221",this reason the world end with you support pro control do favor buy,1
"222",kingdom heart bbs night wood etern dark saniti requiem pokemon rubi omega rubi the world en,0
"226",i love seri whole will pokemon main franchis pokemon rumbl blast soul calibur samuraid,1
"228",new movi the world end with you final remix on the switch wont support the pro control,1
