"","text","score"
"1",happi tuesday here color lizard boi this dd commiss end warhamm fanart end enjoy,1
"3",warhamm champion fantast i love,1
"5",i like video total war warhamm skaven armi guid,1
"8",happi tuesday here color lizard boi this dd commiss end warhamm fanart end enjoy,1
"9",take look warhamm age sigmar champion deck strategi video,1
"10",were offer steam key celebr success warhamm relic war to e,1
"12",i roll just hit home run warhamm sharp fairi,1
"13",if re nerdi gamer download warhamm add xbox real shit sirlancelot,0
"17",i back total war warhamm late if can get sort game high recommend,1
"18",start work chao rhino,1
"19",warhamm age of sigmar champion the card actual i made dootboy,1
"20",goddamn this way good,1
"21",no misread i said like warhamm earhamm,0.5
"23",stop check amaz model display golden demon winner day game workshop,0.666666666666667
"24",hmm good one the dresden file discworld terri pratchet the de,1
"27",im follow they success specif diversi,1
"30",a triumphant daemon cacophoni let play warhamm inquisitor martyr,1
"33",the shyish necroquak bewitch warhamm underworld in nightvault core set,0
"34",feng shui the one ring warhamm fantasi roleplay shadow demon lord mcc rpg delta green,0
"36",the steiner forc trebuchet focus die ammo explos the locust scrap thru rear,0
"38",spent lot today learn warhamm lore fuck lit,0
"39",warhamm age sigmar champion marvel it offer uniqu system repeat pull depth,1
"41",should i final take plung pick warhamm k wrath glori i get lost day worth lore video,0.333333333333333
"42",were offer steam key celebr success warhamm relic war to e,1
"43",great episod i still enjoy good video game warhamm vermintid pc fave right now,1
"48",kill team focus the gellerpox infect,0
"49",were offer steam key celebr success warhamm relic war to e,1
"50",win steam cd key warhamm gladius,1
"51",it we five digit copi warhamm k inquisitor martyr give away thank friend,1
"52",starcraft warcraft mass effect dragon age warhamm k warhamm elder scroll fallout,0
"53",id deliber spend warhamm instead spite wizard giant douch,0
"54",grub targeson scum k,0
"57",it we five digit copi warhamm k inquisitor martyr give away thank friend,1
"58",halflif street fighter champion edit imperium iii counter strike sourc warhamm end time vermintid,0.5
"62",im stuck super serious decis i start collect warhamm k,0.5
"65",happi tuesday here color lizard boi this dd commiss end warhamm fanart end enjoy,1
"67",i like video could master chief surviv warhamm k,1
"69",i like video fact lore warship class ork race warhamm k lore explain,1
"70",think psychic pain film open chud everywher go creat warpli,0
"72",doe anyon els beliz even like warhamm just figur,1
"74",grub targeson scum k,0
"75",we got warhamm ooooh train well,1
"77",i like video horribl realiti tau empir warhamm k,1
"81",either i like dune lord ring shit like star trek babylon i like warhamm i dumb kid,0.6
"82",i like video warhamm inquisitor martyr the review,1
"83",one well paint trio guardsman heavi weapon i think warhamm fantasi ho,1
"84",if dork tower support thank you b big post today exclus,1
"86",i like video whi tau empir better imperium warhamm k,1
"88",first coat say look like sister battl not unit i go b,1
"89",that guy most done love work nee nighthaunt ao,1
"90",after rule perus ive decid warhamm ed fantasi old school ancient game a nice sweet spot,1
"92",happi tuesday here color lizard boi this dd commiss end warhamm fanart end enjoy,1
"94",that guy most done love work nee nighthaunt ao,1
"95",corpor eclips phase exalt warhamm fantasi nd edit call cthulhu,1
"96",i like video warhamm k inquisitor martyr the movi englishpcpfp,1
"97",just saw warhamm advert perhap worst media buy year,0
"99",just saw warhamm advert perhap worst media buy year,0
"100",i like video tw warhamm w mr brunswick road to partner,1
"103",if dork tower support thank you b big post today exclus,1
"104",it we five digit copi warhamm k inquisitor martyr give away thank friend,1
"106",were offer steam key celebr success warhamm relic war to e,1
"107",work progress daughter medusa intercessor convers should paint assembl warhamm,1
"110",if dork tower support thank you b big post today exclus,1
"111",that guy most done love work nee nighthaunt ao,1
"112",dungeon dragon warhamm fantasi role play top secretsi savag world angel,0.666666666666667
"113",dungeon dragon warhamm fantasi role play top secretsi savag world angel,0.666666666666667
"114",zweihand stand wfrp e it basic stuff i love various wfrp e,1
"117",after rule perus ive decid warhamm ed fantasi old school ancient game a nice sweet spot,1
"118",i contact gw australia past just interest support aus warhamm,1
"119",final id just like mention awesom beardedbegoggl victorian soldier scream prepar fir,0.5
"120",egh warhamm top like but im get model kit i put togeth,1
"122",fuck warhamm fantasi rpg fuck fuck cuz understand laugh refer,0
"126",sound like warhamm los gato store manag posit open i bay area love go store hope,1
"127",it we five digit copi warhamm k inquisitor martyr give away thank friend,1
"128",after rule perus ive decid warhamm ed fantasi old school ancient game a nice sweet spot,1
"129",it we five digit copi warhamm k inquisitor martyr give away thank friend,1
"130",warfram warhamm k space marin unturn rainbow six sieg hollow knight,0
"131",next week game workshop kill team rogu trader bring two new kill team two new killz,0
"132",man feel good creat content it feel even better truli absolut obsess somet,0.666666666666667
"133",i like video warhamm k conquest fasciculo desaparecido en combat sondeo de,1
"135",ive work necron kill team day hobbi,0.5
"137",work progress gl hf d,1
"140",warhamm battl report death guard vs blood angel pts,0.5
"142",sound like warhamm los gato store manag posit open i bay area love go store,1
"143",obvious warhamm bad game obvious narrat,0
"144",so play warhamm k space marin on easi yeah anyth kill arthrit hand will take wh,0
"145",fuck warhamm fantasi rpg fuck fuck cuz understand laugh refer,0
"146",it we five digit copi warhamm k inquisitor martyr give away thank friend,1
"147",warhamm k the hobbit lotr dungeon dragon tabletop wargam,0
"148",i miss warhamm stuffi alway space wolv guy this missus made,0
"149",kill team get serious expans love preorder weekend rogu trader back unfortun,0.5
"151",haha fuck legola play total war warhamm ii,0
"152",command conquer xcom ufo defens total warhamm doom rainbow six,0
"153",warhamm vermintid let face vermintid just mediev left dead but stop,0
"154",visit leav rate warhamm age sigmar champion also check,1
"157",want know elucidian starstrid new kill team rogu trader box enjoy,0.5
"158",starcraft warcraft mass effect dragon age warhamm k warhamm elder scroll fallout,0
"159",that guy most done love work nee nighthaunt ao,1
"163",vs not best explain can two warhamm k skirmish game,1
"165",i kind feel like deserv warhamm k joke lilico spout space marin week ago,0.5
"166",i like video total war warhamm mortal empir kroqgar campaign,1
"170",i ad video playlist the fall star tower tec cc total war warhamm ii,0
"171",this autumn great horn rat armi will unleash maco linux warhamm ii watch video get,0.5
"172",yep i also origin warhamm quest old worn box,0
"176",i like video necron vs eldar warhamm th edit battl report p,1
"179",tomorrow at pm est seri return anoth season th edit the great conspiraci,1
"182",were offer steam key celebr success warhamm relic war to e,1
"183",you can still part digit beta warhamm age sigmar champion regist interest,1
"184",well plan play warhamm afternoon i got engross divin dam y,1
"185",do you like warhamm alway good one guy success rate,1
"187",time play warhamm vermintid look like fun,1
"190",warhamm inquisitor martyr a solid dedic hackn slash,1
"191",warhamm inquisitor martyr a solid dedic hackn slash,1
"192",warhamm inquisitor martyr a solid dedic hackn slash,1
"193",warhamm inquisitor martyr a solid dedic hackn slash,1
"194",chang iphon android today realli enjoy think im go give warhamm go tomorrow,1
"196",let die emprah go live warhamm k space marin,0
"199",warhamm inquisitor martyr invit travel brutal journey offer uniqu vision u,0
"200",terribl satir fan take face valu learn noth like warhamm rick morti,1
"201",fuck warhamm fantasi rpg fuck fuck cuz understand laugh refer,0
"202",were offer steam key celebr success warhamm relic war to e,1
"204",warhamm vermintid let face vermintid just mediev left dead but stop havin,0
"208",warhamm k next week kill team rogu trader we need preorder disappoint,0
"212",a good end delight weekend finish first dol amroth knight for photo qualiti i wait,1
"214",i cut short i feel well result tag,1
"217",fuck warhamm fantasi rpg fuck fuck cuz understand laugh refer,0
"219",fuck warhamm fantasi rpg fuck fuck cuz understand laugh refer,0
"220",that guy most done love work nee nighthaunt ao,1
"221",were offer steam key celebr success warhamm relic war to e,1
"223",i ad video playlist war cant mar warhamm k,0
"224",fuck warhamm fantasi rpg fuck fuck cuz understand laugh refer,0
"225",progress today not near far i want skaven place will take time,1
"226",i like video fact lore death korp krieg warhamm k,0.5
"227",after rule perus ive decid warhamm ed fantasi old school ancient game a nice sw,1
"229",bust old kit take back day paint legion,0
"230",start work chao rhino,1
"232",spaceduk like add friend warhamm age sigmar champion,1
"233",hi like freehand can find video pdf tutori i explain,1
"234",great day weekend bar hoppin warhamm k golf cornhol campfir anim edit waaaaaay m,1
"235",tri paint job is anyth chang c c welcom kind regard ben,1
"236",these favourit warhamm model shame pose larger unit,0
"239",these favourit warhamm model shame pose larger unit,0
"243",let die emprah go live warhamm k space marin,0
"244",i like video fact lore imperi assassin warhamm k,0.5
"245",want know serious addict look like join i open pack s,0.5
"247",been watch sinc start mute walkthrough love davey style even watch in,1
"249",game includ dd mutant crawl classic dungeon crawl classic lament flame princess heroquest glorantha r,0.5
"250",all game now youtub catch hour good handi playlist includi,1
"251",chao cult rule free,1
"253",warhamm k kill team astra militarum drop forc imper on sale th aug best ever,0.5
"254",warhamm grey knight armi paladin squad factori seal ae best price,1
"256",adeptus mechanicus skitarii transfer decal sheet warhamm k bit best ever,1
"258",warhamm age sigmar storm strike starter box set best price,0.5
"259",warhamm craftworld eldar dark reaper special deal,0
"261",necromunda chao cult rule free,1
"262",warhamm dawn war ii retribut collector edit pc dvdro,1
"263",a silveri shimmer glow surround entir frame effect seal soul within crystal tha,0.5
"264",the first rule warhamm fun the second rule never miniatur paint make tempt,1
"268",feel like crap i bid farewel i head kill sum vermin vermintid,0.333333333333333
"269",killteam vs not best explain can two warhamm k skirmish gam,1
"270",you can still part digit beta warhamm age sigmar champion regist interest,1
"271",were offer steam key celebr success warhamm relic war to e,1
"273",i feel strong game far movi in hilari brief nutshel movi chill la,0.5
"274",unbox red hydrogen one yes red make smartphon to look like someth space marin warhamm,1
"277",feng shui the one ring warhamm fantasi roleplay shadow demon lord mcc rpg delta green,0
"278",all outta bubblegum fiasco the taint skyrealm jorun warhamm frp e,0
"279",the dark god rise underh no world imperium safe horror chao even terra necr,0.5
"280",run event larg small warhamm communiti guy want help make great from help get wo,1
"282",aspir champion heret astart khorn kill team now get paint,0.5
"284",feng shui the one ring warhamm fantasi roleplay shadow demon lord mcc rpg delta green,0
"285",shadowrun warhamm st ed over edg gumsho system slight prefer trail cthulhu bubblegu,1
"286",work progress near done paintingwarhamm,1
"291",new blog post unbox red hydrogen one yes red make smartphon to look like someth space marin,1
"294",anoth prize grab courtesi sponsorship,1
"295",i like video space wolv collector guid start collect warhamm k th edit,1
"296",were offer steam key celebr success warhamm relic war to e,1
"297",tri paint job is anyth chang c c welcom kind regard ben,1
