"","text","score"
"1",i like video lego batman vs everyon all season one,1
"2",lego batman all dlc level arrow bizarro man steel dark knight trilog the squad,0
"3",my top favorit game super meat boy super smash brother lego batman the video game pajama sam,0.75
"6",anim cross let go to the citi super mario galaxi lego batman mario kart portal,1
"10",new lego batman minifig black figur minifigur dark knight,0
"11",new lego batman minifig black figur minifigur dark knight,0
"12",guess im legend zelda ocarina time assassin creed brotherhood resid evil remak,0
"13",i like video lego batman vs everyon all season one,1
"15",it doesnt matter busi stress i lego batman movi mamma mia will alway cheer,0.5
"17",ha thank i got home min ago tri balanc daddi want win offic leagu wit,1
"19",lol my girl recogn the lego batman movi dad rais girl right,1
"37",oh look like batman need littl bathelp our custom servic super hero happi,1
"39",s voiceov rank the dont trailer gt bojack gt slade gt lego batman gt the miss link gt sur squirrel gt vlad gt rest,0
"40",ocarina timeskyward swordtwilight princess jet grind radio sonic adventur dragon age inquisit liter,0
"41",ebay bns lego batman movi the joker battl train polybag minifigur set,0
"43",i like video lego batman vs everyon all season one,1
"45",i like video lego batman brother eye takedown brickqueen second build review,1
"46",robin will tri best lego batman dark song,0.5
"47",pokémon yellow batman arkham asylum undertal simpson hit run lego harri potter year i regret noth,0
"51",loz breath wild pokémon ultra moon kingdom heart until dawn lego batman,0.5
"60",new lego batman fli fox batmobil airlift attack pcs,0
"61",may think actual genuin think top brilliant v uniq,1
"62",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"63",joke m excit get home play lego batman,0
"64",aha gotta love lego batman,1
"66",are go give the lego batman movi mention becaus way better nonwond,1
"67",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"68",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"71",lego dc super hero joker steam roller batman minifigur complet,0.666666666666667
"72",they will special guest storess grand open parti,1
"74",lego marvel great coop play lot fun batman arkham trilog metal gear solid phantom pain,0.8
"75",lego batman the videogam nintendo ds good time,1
"76",they will special guest storess grand open parti,1
"77",they will special guest storess grand open parti,1
"78",they will special guest storess grand open parti,1
"80",lego batman the videogam hero solo free play waylonwilt,1
"81",lego batman the videogam hero solo free play waylonwilt,1
"82",it lego batman say gasp,0
"85",lego dc comic super hero batman the joker steamrol new,0.666666666666667
"86",lego dc comic super hero batman the joker steamrol new,0.666666666666667
"88",nyc park free summer movi the lego batman movi,1
"89",lego the batman movi scarecrow fear faceoff build block pcs,0
"90",lego dc comic batman minifigur set genuin hard to find,0
"91",lego dc comic batman minifigur set genuin hard to find,0
"94",same same same i get bore battl sequenc movi like i enjoy lego bat,0.666666666666667
"95",lego batman the riddler chase nib lego the joker bumper car,0
"96",i two daughter oldest we play roblox fortnit duo minecraft human fall flat castl,0
"97",brand new the lego batman movi the joker notori lowrid,0
"99",the onli good superhero game i play batman arkham asylum batman telltal seri season batman arkham,1
"100",i like video lego batman vs everyon all season one,1
"101",edit lego batman rd dark knight s,0
"104",crash bandicoot warp infam silent hill lego marvel super hero dino crisi batman arkham citi,0.666666666666667
"118",i like video everyth great about the lego batman movi,1
"120",littl boy devast lost part batman lego watch away purchasi,0
"121",i like video doc mcstuffin duplo lego ambul superhero superman batman,1
"123",storag locker clear that good news the bad news found one big blue ikea bag fill,0.666666666666667
"124",lego marvel aveng batman color book kid boy girl highqual illustr,1
"127",lego batman sonic unleash skyrim saint row metal gear rise,0.5
"128",lost legaci assassin creed origin overwatch monster hunter world unchart,0
"129",trade game get assassin creed origin overwatch unchart lost lega,0
"130",lego jurass world lego marvel superhero lego batman lego indiana jone lego star war,1
"131",they never said just video game risk ad magic the gatheringcardfightyugioh batman arkham citi ani,0.5
"136",breath wild guardian galaxi telltal seri batman arkham asylum lego star w,0
"140",batman arkham citi lego marvel superhero unchart resid evil wwf no merci,0.5
"141",batman arkham citi lego marvel superhero unchart resid evil wwf no merci,0.5
"142",damn i forget lego batman,0
"143",the last us left behind super mario galaxi lego star war forc awaken batman arkham citi unchart,1
"144",i ad video playlist ngamer lego batman dc super hero,1
"145",check lego the batman movi harley quinn dc digit alarm clock brand new box,0
"149",hey mrenter can think problem lego batman movi,0
"151",marvel dc figur lot lego batman iron man and more,1
"153",i like video lego batman vs everyon all season one,1
"154",i biggest puss this one time bought silent hill return much i got batman lego instead,1
"155",desper need movi make smile lego batman deliv,1
"156",grand theft autosan andrea smackdownher come the pain lego batman marvel imperfect injustic,0.5
"157",real tho lego batman just full everyth possibl bring joy batman mytho recommend enough,1
"161",i ad video playlist marvel dc fidget spinner magic lego transform batman,0.666666666666667
"164",got gf play lego batman one time now s addict ive creat monster,0
"165",dark soul dark soul dark soul bloodbourn lego batman,0
"166",down syndrom nigga girlfriend keep touch dick re tryna play lego batman,0
"167",i spent weekend play batman game now im p weird headspac week if i watch lego batma,0
"168",destini mkxinjustic sim lego star warsindiana jonebatman smash bros,0
"169",oh shit finn like lego batman gay solidar,0.5
"174",the last of us batman arkham citi call duti modern warfar lego star war the forc awaken spiderman t,1
"175",sonic knuckl super mario odyssey lego batman super smash bros croc,0.666666666666667
"177",lego set no batman the joker manor set complet unbuilt no box,0
"180",lego batman alic the mad return kirbi squeak squad anim cross new leaf the elder scroll skyrim,0
"181",citi hero rip spyro year dragon sli cooper thievius raccoonus lego batman the videogam tet,0.5
"182",lego batman disappoint fuck,0
"185",i think i heard leto joker forrestfir lego batman triumphant video,0.5
"186",the assassin creed ezio collect lego harri potter collect tomb raider batman arkham knight god war,0
"193",lego figur knightmar scene batman v superman dawn justic scruffi batman two parademon,1
"195",got gf play lego batman one time now s addict ive creat monster,0
"197",ameli grand budapest hotel spirit away kiki deliveri servic black panther,1
"199",lego super hero batman gotham citi cycl chase,1
"200",lego super hero batman gotham citi cycl chase,1
"204",i repres super mario odyssey im say belov nintendo charact lego batman nintendo wii,1
"205",i dream joker lego batman batman face tattoo butt cheek he call entir area king,0
"210",check comic book lot smurf lego star war joker xmen batman punish x magic,0.333333333333333
"211",check comic book lot lego star war spiderman batman xmen x duck tale joker,0
"212",lego batman robin smoke out now view ha,0
"213",lego batman robin smoke out now view ha,0
"214",hot take zach galifianaki joker the lego batman movi best joker,0.5
"215",telltal lego batman valid can pleath bust kneecap batjok stan use way push,0
"216",telltal lego batman valid can pleath bust kneecap batjok stan use way push agenda,0
"217",the season pass dlc line lego dc supervillain realli good batman the anim seri young justic,1
"222",i ad video playlist offici whos the batman patrick stump the lego batman,0
"224",ebay lego dc super hero batman the penguin face off new discontinu set,1
"225",sneak peek possibl creation mask upcom season the lego batman gave away,0
"226",fyi lego batman best batman movi dont,1
"229",kid corner product super hero lego figura set mini figura marvel akid corner produccion dc co,1
"230",pleas rt lego batman craft activ giveaway,0
"234",lego batman classic tvseri batcav nu rrp,1
"235",i like video everyth great about the lego batman movi,1
"239",this one defiant need figur agre,0
"242",need ask after adam west lego batman mk easili best rest,1
"245",lego the batman movi joker battl train polybag new seal,0
"248",best way describ newbi dure lego batman homag adam west pink floyd play alien,1
"252",final took back lego batman hero free play record now time work villain free play im also doi,1
"254",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"256",check lego the batman movi harley quinn dc digit alarm clock brand new box,0
"258",lego batman the joker steam roller set factori seal in box mint,0
"261",dx fn cool saw lego batman locat back amaz cant wait one,1
"265",lego batman movi dick grayson robin tuxedo minifigur new scuttler,0
"266",i like video lego batman movi let get nut mix hd,1
"267",lego batman joker balloon escap diorama showcas promot store display,0
"269",i like video lego batman resid evil dead gotham part,0.333333333333333
"270",i like video lego batman resid evil dead gotham part,0.333333333333333
"272",lego dc comic super hero batman the penguin face new seal,1
"274",some extra the man uncl howl move castl the lego batman movi jupit ascend big hero,1
"278",you come tv sound like lego batman movi wrestl show,1
"279",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"280",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"281",unaccept have see thing joker gay hell batman o,0
"283",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"284",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"285",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"286",i like video the lego batman movi trailer,1
"287",top best superhero game lego marvel super hero marvel ultim allianc injustic marvel vs ca,1
"295",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"296",sure let come stay tortur lego batman movi get back scratch,0
"297",lego movi lego batman incred deserv better,1
"299",well awkward,0.5
"302",lego batman movi batcav break seal low postag,0
"304",real lego dc comic super hero batman tumbler set polybagfre ship,1
"305",kennyblankenship play lego batman dc super hero vita last hour,1
"306",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"309",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"310",lego dimens excalibur batman dc bane fun pack pack bundl htt,0.5
"312",lego batman cover multitud sin,0
"313",the lego batman movi total sick hilari,0
"314",my review lego batman i terribl fever my brain feel like cook insid skull i can feel movin,0.5
"315",to honest ive never curri dont even realli know as joker the lego ba,0.5
"316",my review lego batman i terribl fever my brain feel like cook insid skull i can feel,0.5
"317",fun stream start lego star war iii the clone war unfortun crash near end kept go back batman tomorrow,0.5
"320",top best superhero game lego marvel super hero marvel ultim allianc injustic marvel vs ca,1
"321",the lego batman movi one best movi i watch,1
"322",the lego batman movi legitim better whole dceu,1
"324",check lego the batman movi harley quinn dc digit alarm clock brand new box,0
"335",heed the call just someth i threw togeth fun legobatman,1
"336",top best superhero game lego marvel super hero marvel ultim allianc injustic marvel vs ca,1
"338",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"339",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"340",love film love lego batman even,1
"341",lego dimens excalibur batman dc bane fun pack pack bundl,0.5
"342",top best superhero game lego marvel super hero marvel ultim allianc injustic marvel vs ca,1
"343",best get out war ape wonder woman logan lego batman babi driver the big sick patti cake the hero,0.75
"345",top best superhero game lego marvel super hero marvel ultim allianc injustic marvel vs ca,1
"348",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"349",the best thing i summer break lego batman,0.5
"351",us onli cant wait new you win postersbatman harley quinnsign,1
"352",watch lego batman kid right now part lego batman batman crash superman th justic,0.5
"353",it done dlc lego batman you play nurs joker,0
"355",just send y cool idea make vixen stand in lego batman,1
"356",still think lego batman movi good,1
"357",now i got ani replay stori record hour lego batman im go work hero free play t,1
"358",now i got ani replay stori record hour lego batman im go work hero free play t,1
"359",now i got ani replay stori record hour lego batman im go work hero free play t,1
"360",now i got ani replay stori record hour lego batman im go work hero free play,1
"361",i like video lego batman dc super hero gameplay walkthrough part final battl end,1
"364",my nephew lego show hand menu like build and yes lego b,1
"365",the season pass dlc line lego dc supervillain realli good batman the anim seri young justic,1
"366",ha it tough choic lego batman lego jurass park both hilari,1
"368",lego super hero set batman scarecrow harvest fear now reduc bricklink,0.666666666666667
"369",im watch lego dc comic super hero batman beleagu,1
"370",check comic book lot lego star war spiderman batman xmen x duck tale joker,0
"371",check comic book lot smurf lego star war joker xmen batman punish x magic,0.333333333333333
"373",favourit game time modern warfar lego batman gta v assassin creed fifa,0.5
"374",lego the batman movi glam rock batman led key light new,1
"381",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"382",lego batman said lose peopl part life doesnt mean stop let felt hard,0
"388",top best superhero game lego marvel super hero marvel ultim allianc injustic marvel vs,1
"390",will alway regret see lego batman cinema one favourit movi now,0
"391",realli want go lego batman last year noon go hate go cinema,0
"392",sure let come stay tortur lego batman movi get back scratch sleep,0
"393",the end the dark knight rise lego my stopmot took entir summer,0
"394",are god it guy still understand the lego batman movi nomin best anim featur,1
"398",oh wow oh wow oh wow guess captain will build next week alreadi order part,1
"399",today best lego creation bat unicycl,1
"400",lego super hero batman the attack talon,0.666666666666667
"404",ebay the lego batman movi light up bat signal split set new,0
"406",pleas rt lego batman craft activ giveaway,0
