"","text","score"
"1",mario kart mortal combat also killer instinct gran tourismo tourist trophi also golden eye duck hunt,0.5
"2",disappoint loss varsiti team tonight had great opportun front us lack killer insti,0.2
"3",instinct kill start killer instinct finish,0
"4",live killer instinct come watch kick ass,0
"5",live killer instinct come watch kick ass,0
"6",live killer instinct come watch kick ass,0
"7",live killer instinct come watch kick ass,0
"8",killer instinct,0
"9",myself team complet trilog collabor killer instinct featur,0
"10",killer instinct,0
"11",i alway call lebont lebumpm imho never killer instinct like,0.5
"12",guy guy guy there will killer instinct im beta reader ahhh,0
"13",god war start ps zelda ocarina time killer instinct arcad version sim citi ol,0
"14",fave game pscastlevania sotn nloz oot dreamcasttokyo xtreme racerpowerston pssan an,1
"15",should add killer instinct game line you hour vote,0
"16",my experi brought truth i killer instinct sale im,0
"17",killer instinct season premier model and,0.5
"18",put mortal kombat charact killer instinct pleas,0
"19",you like killer instinct ayo if you got xbox you needa lemm beat that ass,0.5
"20",put mortal kombat charact killer instinct pleas,0
"21",i love lsu never know gonna show play im sold defens but off st,1
"22",i like video princess salli play killer instinct,0.5
"23",i still want killer instinct mkii machin,0
"24",if killer instinct indic terribl,0
"25",super mario mario kart killer instinct gold diddi kong race oot mm zelda game,0.666666666666667
"26",when u place killer pass premedit pure instinct,0.5
"27",killer instinct,0
"28",killer instinct,0
"29",best descript i heard bryan they get nice guy killer court he kil,0.666666666666667
"30",forget obvious pick much fantast young talent shown potenti plea,0.5
"31",old school rpgs rift pathfind champion star trek battletech comput game mass effect killer instinc,0.333333333333333
"32",we probabl didnt enough take three point bright start we lack killer instinct,0.5
"33",v debrief draw convert soft penalti whalley creat equalis,1
"34",halomcc killer instinct fellow gamer,0
"35",mortal kombat killer instinct gta starfox die hard trilog,0
"37",we probabl didnt enough take three point bright start we lack killer instinct,0.5
"38",definit long way go i full faith team poch we just ne,1
"39",killer instinct starcraft legend zelda majora mask chrono trigger turok dinosaur hunter or shad,0
"40",gracey attack i think kill nelson birdman i know got killer instinct,0
"42",replac killer instinct breath wild actual,0
"43",i can play killer instinct k,0
"44",taggart killer instinct,0
"45",goldeney killer instinct gold,0.5
"46",myself spinal came s killer instinct as soon i saw trailer get post i pull servic veh,0
"47",myself spinal came s killer instinct as soon i saw trailer get post i pull serv,0
"48",except sing killer instinct u,0
"49",video game club fuck fun i just saw dude get ass get fuck killer instinct like got combo af,0.4
"50",i rock rum gotta get killer instinct close battl,0
"51",hey everyon im play killer instinct come hang,0
"52",crikey killer instinct featur rash ozark,0
"53",how can love player kil,1
"54",whyre fixat whyre othr oppn parti street protest absurd,0
"55",lmao mj kobe fan come lebron got killer instinct bs kobemj win matter wh,0.333333333333333
"56",democrat alway lack killer instinct watch constitut,0
"57",i mould i killer instinct,0
"58",the republican care anyon think except evangel moron baseobama shoul,0
"59",the republican care anyon think except evangel moron base,0
"60",i knew team show padr they no killer instinct metaphor speak,0
"61",super mari star fox killer instinct gold,0.666666666666667
"62",i like video killer instinct thunder theme epic rock cover littl v,0.5
"63",fave game ps final fantasi n star fox dreamcast power stone ps final fantasi xii game,1
"64",my xbox one game collect also sunset overdr far cri v killer instinct digit,0
"65",ms pacman arcad halo combat evolv the legend zelda a link between world minish cap super metr,1
"66",anyway ladi man first instinct violent cut sock set someth fire someon d,0
"67",fave game ps final fantasi vii n killer instinct gold dreamcast marvel vs capcom ps the warrior g,0.75
"68",fave game pscastlevania sotn nloz oot dreamcasttokyo xtreme racerpowerston pssan,1
"69",my bro move last sunday bought xbox one tv found killer instinct say i,0
"71",whyre fixat whyre othr oppn parti street protest,0
"72",ultra combo onlin killer instinct,0
"73",talk primal driver forc darksid develop your killer instinct ed aiken full,0
"74",fave game ps final fantasi n star fox dreamcast power stone ps final fantasi xii game,1
"76",all mean steeler will lose bare scrape win like ve lot,0.666666666666667
"77",announc mortal kombat pack includ raiden kitana subzero liu kang scorpion killer instinct pleas,0
"78",announc mortal kombat pack includ raiden kitana subzero liu kang scorpion killer instinct pleas,0
"79",wanna act like halo gear forza killer instinct cuphead gas dont get start backward compat,0.333333333333333
"80",fave game ps final fantasi n star fox dreamcast power stone ps final fantasi x,1
"81",kobe bryant talk steph curri klay thompson killer instinct,0
"82",kind gather pretti notic instanc look killer instinct,0
"83",killer instinct nintendo game boy spinal,0
"84",súper mario super smash bros pokemon stadium turok killer instinct star war shadow empir,0.333333333333333
"85",we go fight killer instinct,0
"86",xbox live issu i cant sync killer instinct,0
"87",killer instinct,0
"88",i get killer instinct i listen two song keep feel,0
"89",but tatum best young guy,1
