"","text","score"
"1",xenoblad chronicl x under night inbirth guilti gear xrd revel devil may cri persona,0.5
"2",blazblu guilti gear persona play yet marvel vs capcom darkstalk pocket fighter,1
"5",i like video guilti gear xrd revel ost high voltag practic theme,1
"8",you better play guilti gear,1
"12",guilti gear xx ps tech romanc dreamcast halo combat evolv xbox xenogear psx super smash bros n,0.5
"13",digit devil saga game lol smt nocturn guilti gear nier automata castlevania symphoni night,0
"14",love guilti gear xd,1
"15",tale berseria pokemon platinum guilti gear xrd rev yoshi island ori blind forest,0
"16",one day im gonna end bear make respect guilti gear anti bulli squad report,1
"17",one day im gonna end bear make respect guilti gear anti bulli squad report,1
"19",time fun that good feel know game just well enough enjoy put mind,1
"21",guilti gear good defens option dont think both r xrd,1
"22",noel vermilion from blazblu either old new version or millia rage guilti gear,0
"23",yeah ikr but neat least that guilti gear dlc make happi content keep releas,1
"24",guilti gear perfect symbol good tast you liter fan rad fuck,0.666666666666667
"28",notic like dizzi art guilti gear i blazblu guy guilti gear s,1
"30",under night inbirth exelatest guilti gear xrd rev skullgirl super smash bros project m cave stori,0.333333333333333
"32",everi fight game adopt guilti gear aesthet like now,1
"34",some game abl implement well said game alreadi make usag multipl,1
"36",work thinkin charact i main guilti gear,1
"38",monster hunter seri devil may cri seri dragon quest guilti gear seri pokemon seri,0
"40",i stop play guilti gear back sinc stick motion hard draw hand i need h,0
"41",guilti gear borderland skullgirl saint row persona,1
"42",honor mention demon soul guilti gear,0.5
"43",ghost trick cave stori guilti gear ikaruga unreal tournament,0.333333333333333
"44",kill dog as a sacrific to dog guilti gear isuka,0
"47",well like unist someth lot anim game go netu,1
"48",the absolut grumpiest waifu baiken guilti gear,0
"49",nier automata freedom planet guilti gear rev final fantasi street fighter third strike i suppos mayb sfv,0.5
"50",venom guilti gear,0
"51",guilti gear ost holi order be just be dead vía,0
"53",guilti gear better game anyway,1
"55",xenogear final fantasi tactic guilti gear tetri attack super metroid,0.5
"57",may concern guilti gear will first ep im plan b part saga,0
"60",puzzl fighter grandia ii marvel vs capcom guilti gear x monument valley,1
"62",millia rage guilti gear,0
"67",i feel like im good player sfv slight beginn t kinda intermedi mayb dbfz,1
"68",millia rage guilti gear seri badass assassin use hair weapon,0
"70",guilti gear xx core plus r soulcalibur ii tale symphonia final fantasi x xii devil may cri se,0
"73",guilti gear xrd rev capcom vs snk fallout dead rise off the record metroid prime,0
"74",on serious note i realli hope new guilti gear develop break fight game mold competitor m,0
"77",i repres guilti gear mario get inciner crisp sol badguy,1
"78",guilti gear fic one kudo yet fine dead fandom anyway,0.5
"84",guilti gear ac r hearthston dota super smash bros mele fire emblem path radianc,0.5
"85",persona dragon quest viii final fantasi vii guilti gear xx acr castlevania aria sorrow,0
"87",i movi one metal arm glitch system wc dota quak arena guilti gear xx reload idk p,0
"89",to fair re guilti certain play gearobsess game decent dslr,1
"90",im guilti gear rep kill pikachu,0
"93",persona tale abyss devil survivor jet set radio guilti gear xx,0.333333333333333
"98",i will tri visit futur i bad guilti gear,0
"99",katamari nier gestalt kirbi adventur stardew valley wariowar alt spanki quest puyo pop super mario world,1
"100",first match unistpc can alreadi feel hype guilti gear made feel love far,0.5
"101",meanwhil everytim i guilti gear im sad caus best look game art style beauti everi ch,0.5
"102",if sol guilti gear make ky guilti nutter sin,0
"104",fuck this im a guilti gear dbfz guy now fuck eliza and fuck her new frame data i dont give a fuck about that anymor,0
"111",dear mrjunya i huge fan work guilti gear xrd rekndeld love video game,1
"117",brought home two trophi ufa great event thank everyon involv especi french guilti ge,1
"121",guilti gear best game i want play,1
"123",blazblu cross tag battl shadowvers hollow knight overwatch guilti gear xrd rev,0
"130",metal gear solid bayonetta dead space seri dino crisi guilti gear theme parkworld jak dax,0.5
"131",let borderland smt digit devil saga guilti gear xx ffvii tetri ok yeah epic rpgs fast act,0.5
"132",bind issac afterbirth borderland guilti gear accent core slay spire super mario world,1
"139",cuphead guilti gear xrd shanta half geni hero horizon zero dawn ani codemast f game,1
"140",i like video guilti gear xx slash sega naomi,1
"143",viewti joe anim cross wild world legend zelda the wind waker guilti gear xx rule rose,0
"144",im super happi friend spain week end play guilti gear d cc,1
"147",phantasi star onlin blue burst metal gear solid oddworld abe exoddus dodonpachi daioujou guilti gear xx a,1
"149",if tri approach tekken like vf complet wrong that like say,0.666666666666667
"150",devil may cri metal gear solid doom shin megami tensei nocturn guilti gear x reloadxx accent core,0.333333333333333
"152",i fell tekken s embarrass im decent fighter z doa im pretti decent i dont real,0.5
"153",ico silent hill persona golden fire emblem blaze blade guilti gear xrd revel,1
"154",traction will star dbfz roa tekken guilti gear sign now,1
"158",im super happi friend spain week end play guilti gear d cc,1
"162",no request necriot discord jesus i thought way i drew hair normal ridicul guilt,0
"164",metal gear solid final fantasi tactic night wood guilti gear x ico,1
"167",the moment i saw venom guilti gear i knew main go back still play day,0
"170",today suggest guilti gear smash mele mega man x dissidia mario maker,0
"176",killer select id go final fantasi vi shin megami tensei nocturn guilti gear x tini toon,0
"177",got discount code someon like get guilti gear shirt,1
"178",i repres guilti gear kill mario,0
"179",chrono trigger anim cross new leaf persona golden guilti gear xrd rev street fighter rd strike,0.5
"181",guilti gear isuka ost home sweet grave,1
"182",fallout new vega dark soul silent hill metal gear solid guilti gear,0.5
"186",zelda breath wild xenoblad chronicl x guilti gear fortnit halo this list harder i expect,0
"187",i like video gba guilti gear x advanc edit end,1
"188",particular order earthbound cave stori mgs divin origin sin guilti gear xrd,0
