"","text","score"
"7",mile edgeworth punch you in the face in real life,0
"8",mile edgeworth punch you in the face in real life,0
"9",shovel knight specter torment sonic color celest play yet honest good mile,0.666666666666667
"11",mile edgeworth punch you in the face in real life,0
"12",mile edgeworth punch you in the face in real life,0
"14",mile edgeworth punch you in the face in real life,0
"16",mile edgeworth punch you in the face in real life,0
"19",mile edgeworth punch you in the face in real life,0
"20",mile edgeworth punch you in the face in real life,0
"21",mile edgeworth punch you in the face in real life,0
"22",mile edgeworth punch you in the face in real life,0
"23",mile edgeworth punch you in the face in real life,0
"24",mile edgeworth punch you in the face in real life,0
"25",mile edgeworth punch you in the face in real life,0
"26",mile edgeworth punch you in the face in real life,0
"27",mile edgeworth punch you in the face in real life,0
"28",mile edgeworth punch you in the face in real life,0
"29",mile edgeworth punch you in the face in real life,0
"30",mile edgeworth punch you in the face in real life,0
"33",mile edgeworth best charact develop video game histori fight my entir ass,1
"34",ive watch press button n talk ace attorney playthrough unpackingclean god i love mile edgeworth,1
"35",mile edgeworth punch you in the face in real life,0
"36",mile edgeworth punch you in the face in real life,0
"37",mile edgeworth punch you in the face in real life,0
"39",mile edgeworth punch you in the face in real life,0
"40",mile edgeworth punch you in the face in real life,0
"43",me i realli want watch mile edgeworth investig playthrough also perman scar g,0
"45",mile edgeworth punch you in the face in real life,0
"46",mile edgeworth punch you in the face in real life,0
"48",mile edgeworth punch you in the face in real life,0
"49",mile edgeworth punch you in the face in real life,0
"51",mile edgeworth punch you in the face in real life,0
"52",mile edgeworth punch you in the face in real life,0
"53",blue gay good take instanc phoenix wright love husband mile edgeworth,1
"54",mile edgeworth punch you in the face in real life,0
"55",mile edgeworth punch you in the face in real life,0
"56",mile edgeworth punch you in the face in real life,0
"58",mile edgeworth punch you in the face in real life,0
"59",mile edgeworth punch you in the face in real life,0
"60",mile edgeworth punch you in the face in real life,0
"61",mile edgeworth punch you in the face in real life,0
"62",mile edgeworth punch you in the face in real life,0
"63",mile edgeworth punch you in the face in real life,0
"64",mile edgeworth punch you in the face in real life,0
"65",mile edgeworth punch you in the face in real life,0
"69",mile edgeworth punch you in the face in real life,0
"70",mile edgeworth punch you in the face in real life,0
"71",mile edgeworth punch you in the face in real life,0
"73",mile edgeworth punch you in the face in real life,0
"76",mile edgeworth punch you in the face in real life,0
"78",mile edgeworth punch you in the face in real life,0
"79",mile edgeworth punch you in the face in real life,0
"81",mile edgeworth punch you in the face in real life,0
"82",let mile edgeworth comfort skin blog,1
"83",mile edgeworth punch you in the face in real life,0
"86",mile edgeworth punch you in the face in real life,0
"87",mile edgeworth punch you in the face in real life,0
"88",mile edgeworth punch you in the face in real life,0
"89",mile edgeworth punch you in the face in real life,0
"91",mile edgeworth punch you in the face in real life,0
"92",mile edgeworth punch you in the face in real life,0
"93",mile edgeworth punch you in the face in real life,0
"94",mile edgeworth punch you in the face in real life,0
"95",mile edgeworth punch you in the face in real life,0
