"","text","score"
"1",look like gay twitter stan twitter hybrid,1
"2",the screech woman justifi angri us senat this kind sexism consid women represent,0
"3",i like video the hybrid princess epgacha studio,1
"4",the screech woman justifi angri us senat this kind sexism consid women represent,0
"6",the screech woman justifi angri us senat this kind sexism consid women represent,0
"7",the screech woman justifi angri us senat this kind sexism consid women represent,0
"8",iceland whaler kill endang fin blue hybrid whale hunt sanction govt but whalewatch,0
"9",copi satir novel so far so good will sale you can also buy onlin,1
"10",smile drowsili came learn hybrid leth ink hair god began strok,1
"14",the screech woman justifi angri us senat this kind sexism consid women represent,0
"15",billion dollar whale select amazon best book septemb two categori biographi histori out sept,1
"16",beauti monster,0
"17",the screech woman justifi angri us senat this kind sexism consid women represent,0
"19",the screech woman justifi angri us senat this kind sexism consid women represent,0
"21",callaway rogu hybrid loft h right hand regular flex check it out,1
"23",webinar seri learn build better app,1
"24",bowser appear indetermin monster possibl sharkpenguin hybrid wario bike souvenir wario,0
"26",one bokuto precinct best offic natsumi tsujimoto report duti never lewd absolut no ship at all,0.5
"28",one bokuto precinct best offic natsumi tsujimoto report duti never lewd absolut no ship at all,0.5
"29",the screech woman justifi angri us senat this kind sexism consid women repr,0
"31",limit quantiti memori foam hybrid full queen size close sold out fin,0
"33",noth make happier see gay twitter stan twitter hybrid account get drag borderlin racism,0.333333333333333
"36",this friday ill talk satir novel so far so good al,1
"38",callaway big bertha golf driver fairway wood hybrid firm flex set lot best price,1
"41",wow european funder get tough longer allow month delay paper made o,0.666666666666667
"43",billion dollar whale select amazon best book septemb two categori biographi histori out sept,1
"44",i wouldnt mind teach colleg like intro social work class hybrid social work class idk t,1
"46",i ad video playlist quantum theori epic action hybrid mix revolt product music,0
"47",so hybrid directori doesnt act backup seem like brainer,1
"57",enter win free tour edg exot cbx fairway wood exot cbx hybrid exot extrem stand bag rock,1
"58",eu countri conclud scientif literatur must avail free charg that mean hybrid,1
"60",hey myron big fan bbq pit war pit master told wagyu beef hybrid kobe,1
"64",kick season limit engag sound beast on septemb th th,0
"65",is hybrid cloud best world five expert explain get right,0.666666666666667
"66",men nike kyri s hybrid what the vivid blue mut color aj size,1
"71",e go shock u wen d tin go crossbre eg gonorrhea chlamydia hybrid std,0
"75",men nike kyri s hybrid what the vivid blue mut color aj size,1
"78",delic mix sure assum re talk microsoft outag hard believ hybrid,0
"79",the new insight differ averag but good bad,0.5
"80",one coolest piec music a high energet hybrid mani influenc result absolut,1
"81",print new high valu bic soleil bic flex bic hybrid comfort coupon head walmart thi,1
"82",billion dollar whale select amazon best book septemb two categori biographi histori out sept,1
"83",have commend one artist i listen kai wachi probabl coolest hybrid trap guy ive listen,0.666666666666667
"84",you wouldnt first suggest know good tutori set hybrid project,1
"85",men nike kyri s hybrid what the vivid blue mut color aj size,1
"88",ford plug hybrid the conveni charg cord overheat increas risk fi,0
"90",eu countri conclud scientif literatur must avail free charg that mean hybrid,1
"91",will twitter friend well talk integr mor,1
"95",radiat therapi plan multiparametr petmri imag patient with cervic cancer the main goal thi,0.5
"97",upcom ibm event you wont want miss sept dsxchang sept win with,0.5
"99",hybrid mana dude you need halv card slot right rb aggro,1
"100",eu countri conclud scientif literatur must avail free charg that mean hybrid,1
"102",thank updat i scare i log,0.5
"103",a sudden fear unknown trigger hidden potenti somewhat akin saiyan hybrid though,0
"104",my argument never plugin hybrid cleaner genera,1
"106",hwsnbn he who shall not be name actionpack ebook cleaner seri spinoff pleas d,0.5
"107",hwsnbn he who shall not be name actionpack ebook cleaner seri spinoff pleas d,0.5
"109",hybrid goddess great,1
"111",this client want fairi demon i made hybrid,0
"112",hwsnbn he who shall not be name actionpack ebook cleaner seri spinoff plea,0.5
"113",hwsnbn he who shall not be name actionpack ebook cleaner seri spinoff plea,0.5
"118",im one damn crazi ass gas station experi away switch hybrid,0
"119",perhap hybrid plan like state better yet merg municip plan mer just,1
"127",nist releas preliminari draft special public sp a trust cloud secur practic guid,0.5
"130",grace us thi wisdom omnipot o great sam,1
"131",well hey you folk coupl frame me hybrid bowlingoptometri center wait sweet releas death,0.666666666666667
"134",a sicken sight second rare hybrid blue whale kill slaughter iceland,0
"135",here remind million selfprofess christian reject everi line sermon mount matthew,0
"136",hybrid cloud platform choic splitperson,0
"140",ford plug hybrid the conveni charg cord overheat increas risk fi,0
"141",i think phenomenon rather explain notion hybrid versatil masculin soft yet,1
"144",dont miss chanc learn win strategi ibm client expert analysi join sept,0.5
"145",if turn safeti featur take minut cyl xcs beast dirt road,0
"150",two thing japanes plush toy dogbread hybrid call yeast ken exist somebodi pleas get,0.5
"151",check new hybrid camper smart home tech built,1
"152",gruesom imag show a rare hybrid blue whale kill by iceland whaler,0
"153",that true im lean toward demon deer hybrid,0.5
"154",sad say goodby belov cmax sel hybrid side swipe huge pickup though cmax,0
"155",i like video mini movi the hybrid princess gachavers,1
"156",hybrid hide concern longer babi differ now you,0
"157",eu countri conclud scientif literatur must avail free charg that mean hybrid,1
"158",dont miss chanc learn win strategi ibm client expert analysi join,0.5
"160",giant roam disc hybrid bike larg frame nice,1
"161",hybrid cloud platform choic splitperson,0
"165",that hybrid cow shit,0
"166",dont miss session devop hybrid applic what you need know join us,0
"170",discov hybrid cloud offer enterpris build secur platform use as trust,0.5
"172",i preorder spiderman game fulli readi go adventur notori good boy halfsp,1
