"","text","score"
"1",play ghost trick bitch,0
"3",ghost trick spoiler i give context,0
"4",gir halloween ghost trick treat bag,0
"6",lynn ghost trick,0
"7",lynn ghost trick pleas kind,0
"8",ghost trick spoiler i give context,0
"9",persona golden persona sdr ndrv ghost trick think great tast game fav die,0.6
"10",game know interest ghost trick time,0
"11",ghost trick spoiler i give context,0
"12",check read lenox halloween trick or treat ornament ghost pumpkin bat cat boo,0
"13",okami shadow colossus kingdom heart birth by sleep danganronpa ghost trick phantom detect,0
"15",ghost trick spoiler i give context,0
"16",are high school student still love dress fun halloween feel old go trick tr,0.666666666666667
"17",super paper mario mother ghost trick phantom detect super mario odyssey undertal,0.666666666666667
"18",i think second one made cri like time xd lol phoenix wright anoth favorit min,1
"19",it realli good the whole seri good i wish storyheavi game puzzl o,1
"20",are high school student still love dress fun halloween feel old go trick tr,0.666666666666667
"21",sonic adventur ghost trick grandia trapt heavi rain,0
"22",ghost trick spoiler i give context,0
"23",ghost trick spoiler i give context,0
"24",ghost trick phantom detect umineko when they cri the legend hero trail sky ace combat the unsu,0.5
"25",pleas play ghost trick,0
"26",never play ghost trick sorri man,0
"27",to dude behind traffic snapchatt ghost trick juul blare god plan sir queer,0
"28",ape escap jet set radio futur ghost trick sonic knuckl sound voltex,0
"29",maplestori ghost trick devil survivor crook man persona,0.25
"31",this ladi react skateboard trick wholesom internet need today,0
"32",eep the ghost launch feet upward sharp spank onto weightl,0.5
"33",are high school student still love dress fun halloween feel old go trick tr,0.666666666666667
"34",are high school student still love dress fun halloween feel old go trick tr,0.666666666666667
"35",are high school student still love dress fun halloween feel old go trick o,0.666666666666667
"36",pokemon mysteri dungeon explor sky ghost trick phantom detect disgaea kid icarus upris literal,0
"37",ace attorney ghost trick pokemon platinumemerald lttp botw,0
"38",ghost trick cave stori guilti gear ikaruga unreal tournament,0.333333333333333
"39",anyway toy shark safe tuck blanket im readi play ghost trick bit go sleep gn,0.333333333333333
"40",ok ghost trick best game exist,0.5
"41",fire emblem dragon nest mmorpg sword mana ghost trick radiant historia like dsgameboy l,0.666666666666667
"42",game know interest ghost trick time,0
"43",halloween ghost w black cat ceram cooki jar trick treat david cooki ebay,0
"44",ghost trick ghost trick ghost trick ghost trick cave stori,0
"45",ghost trick,0
"46",oooo hmm ok ghost trick tale borderland yakuza main fun minigam also fightin n,0.5
"47",fire emblem dragon nest mmorpg sword mana ghost trick radiant historia like,0.666666666666667
"48",rune factori professor layton last time travel ghost trick persona peak aesthet lo,0
"49",ghost trick mother nine hour nine person nine door undertal ace attorney probabl aj i h,0
"51",th one hard couldnt choos ghost trick twewi smash honor mention also,0.25
"52",pokemon dp kingdom heart bbs yakuza ghost trick undertal,0
"54",ghost trick,0
"57",danganronpa im put game deal ghost trick ace attorney all stard,0
"58",the hous fata morgana xenoblad chronicl x virtu last reward ghost trick butterfli soup ugh hard,0.25
"59",chulip okag shadow king ghost trick professor layton the idolm cinderella girl starlight stage hurggg,0
"60",sonic mania castlevania sotn shenmu panzer dragoon orta ghost trick,0
"61",ghost trick,0
"62",in particular order overwatch ghost trick ani ace attorney game final fantasi tactic advanc persona,0
"63",power stone super mario galaxi life is strang broken sword st game ghost trick phantom detect,0.333333333333333
"64",pokemon mysteri dungeon explor sky pokemon ranger guardian sign ghost trick apollo justic ace,0
"65",splatoon ghost trick chibi robo anim cross one project diva futur tone,0
"66",final fantasi vi kingdom heart ace attorney soft ghost trick persona,0.5
"67",runnerup ghost trick submerg oxenfre almsot put pub encount list im sorri,0
"68",xenoblad chronicl the og pokémon ultra sun the legend zelda breath wild pe,0
"69",celest the beginn guid ghost trick paper mario thousandyear door soulcalibur v,0
"70",ghost trick the world end with you legend zelda skyward sword undertal unchart the lost legaci,0
"72",the scare freshen now ship use code sf get check new scarefreshen h,0
"73",maplestori kh botw pokemon ghost trick anim cross,0
"74",ghost trick world end pokémon mysteri dungeon okami last guardian,0
"75",ghost trick radiant historia persona come mind im sure other,0.5
"76",ghost trick and twilight princess a man after me own heart,0
"77",realli indecis gonna cheat group coupl encompass certain aspect golden sun singl pl,0.5
"78",celest undertal tale symphonia ghost trick kingdom heart whole seri suffer w pr,0
"79",honor mention i hard time choos collar x malic super dangan ronpa ace attor,0.666666666666667
"81",i think ghost trick touchscreen control make chore play,0
"82",the ghost steve job jam he just drag music folder onto itun lib,0
"83",spyro year dragon pokémon silver ghost trick kid icarus upris professor layton lost futur,0
"84",ghost trick phantom detect pokemon mysteri dungeon explor sky hyper light drifter ace attorney game,0
"85",trick util pictur ghost,0
"86",take boy trick treat dog street we look forward junior ghost tour,0
"87",honor mention ghost trick im puzzl game person,0.5
"88",i basic love cute styliz game stori come full circl tbh ghost trick absolut u,0.666666666666667
"89",hato boyfriend cat ladi ghost trick twewi sad south park fractur whole,0
"90",ghost trick,0
"91",yeah i can pick id rather pick ghost trick i like game just bit mor,0.5
"92",doubl dragon advanc pacman championship edit dragon quest viii ghost trick ninja kid ii,0
"93",undertal ace attorney tt professor layton unwound futur ghost trick anim cross new leaf,0
"94",the world end with you quit obvious ghost trick puyo puyo ar tonelico deemo,0
"95",dhjh thank u also ghost trick good,0.666666666666667
"96",your so valid also i cant believ i didnt think of ghost trick im not even sure it wouldv made,0
"97",trauma team fantasi life ghost trick hour person door anim cross new leaf,0
"98",transistor ghost trick breath fire wild arm rakuen,0
"99",brave default mother pokemon mysteri dungeon explor sky sdr pleas play origin dang,0.333333333333333
"100",rhythm heaven megamix super mario galaxi super smash bros for wii u super mario world ghost trick,0.666666666666667
"101",in particular order overwatch ghost trick ani ace attorney game final fantasi tactic advanc persona,0
"102",also entireti zero escap also ghost trick,0
"103",unchart dragon age the n zelda resid evil ghost trick muthafuckin ski free muthafucka,0.333333333333333
"104",ghost trick soooo good,0.5
"105",ace attorney ghost trick fire emblem path radianc persona innoc sin yakuza,0
"106",so i just found ghost trick soundtrack itun,0
"107",grim fandango ghost trick ace attorney dark soul eu iv,0
"108",ghost trick main theme jazz arrang insaneintherainmus,0
"109",new itemhalloween trick treat bucket hand paint clear bucketcan custom w name can spider jacko,0.5
"110",just remak fav game meme thing ill bite undertal ghost trick the stanley parabl,0.5
"111",brave default mother pokemon mysteri dungeon explor sky sdr pleas play origin,0.333333333333333
"112",in particular order overwatch ghost trick ani ace attorney game final fantasi tactic advanc persona,0
"113",chrono trigger majora mask ghost trick picross d wario land,0
"114",ghost trick my world my way psychonaut mass effect shadow destini,0
"115",okami chrono trigger mega man x ghost trick phantom detect grim fandango,0
"116",tale abyss zero escap seri golden sun ghost trick off,0.333333333333333
"117",play ghost trick,0
"118",hato boyfriend pmd explor sky ghost trick breath wild night wood i feel like selectio,0.333333333333333
"119",fli ghost candi dish vintag trick treat plate cute ceram halloween wall decor s ghost serv bowl,0.5
"120",larg ghost candi basket ceram trick treat bowl x x in vintag halloween decor cute creepi,0.5
"121",psychonaut glitch game ghost trick professor layton undertal,0
"122",heavi rain silent hill super mario world unchart ghost trick,0.666666666666667
"123",persona phoenix wright the world end with you final fantasi ghost trick phantom detect,0
"124",ghost trick play peopl import paper pleas zack wiki quest barbaro treasur ib shovel knig,0
"125",the end ghost trick it truli feel like earn happi end,0.5
"126",final fantasi xii kingdom heart ii assassin creed ii ghost trick style boutiqu,0
"127",doki doki literatur club bind isaac hour person door ghost trick danganronpa,0
