"","text","score"
"1",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"2",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"3",midweek mad save dead island franchis learn steamdeal,0
"4",midweek deal dead island franchis sale steam,0
"5",lmaoo think bout dead island time night,0
"6",dead island foo,0
"7",this place scari said tail ghost island realli scari it shape like skull everyth look,1
"8",one person dead beaufort counti deputi call shoot incid hilton head islandgtgtb,0
"9",the s new pacif northwest box set along interview good friend artist co,1
"10",i like video what happen the lone island dead channel,0.333333333333333
"11",dead island trailer also great im sure game wont great,0.666666666666667
"12",rememb dead island trailer fuck amaz game disappoint,0
"13",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"14",scoobi doo zombi island gt walk dead,0
"15",year ago today grate dead live provid civic center provid rhode island,0
"16",yoshi island persona brave default legend zelda skyward sword type dead,0.5
"17",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"18",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"19",promoção jogo dead island definit collect pc steam r,0
"20",happeningnow a shoot spanish well plantat hilton head island left one woman dead man wound,0.333333333333333
"21",i count million peopl dead,0
"22",midweek mad save dead island franchis learn steamdeal,0
"23",lord fallen kill floor dungeon blood knight dirti bomb alguna witcher g,0
"24",midweek mad save dead island franchis learn steamdeal,0
"26",replac smite far cri assassin creed dead island,0
"27",were stream dead island tomorrow it sale liann siren fuck get good time slap zambo,0.25
"28",halflif dead space the witcher mass effect the curs monkey island honour mention system shock,0
"29",will sustain surviv go dead strand island alon,0
"30",midweek mad save dead island franchis learn steamdeal,0
"31",midweek mad save dead island franchis learn steamdeal,0
"32",keep tab retir rich peopl island ever come visit pro,1
"35",kyoto worst yesterday afternoon sunset quiet just ra,0.5
"36",midweek mad save dead island franchis learn steamdeal,0
"37",find s dont call us dead poem narrowsburg ny store part desert island bookshelf,0
"38",steam midweek mad dead island definit collect dead island retro reveng r,0
"39",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"40",love island game romanc dead,0.5
"42",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"43",midweek mad save dead island franchis learn steamdeal,0
"44",midweek mad save dead island franchis learn steamdeal,0
"45",name time best book movi tv show opinion bibl kong skull island the walk dead,0.5
"46",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"47",playthrough dead island i love game much i enjoy commentari if,0.666666666666667
"48",im dead name,0
"49",midweek mad save dead island franchis learn steamdeal,0
"50",midweek mad save dead island franchis learn steamdeal,0
"51",yoshi island red dead redempt super mario anim cross new leaf spyro i like cutesi game good stori,0.75
"52",dark soul thoma was alon the secret monkey island left dead portal,0
"53",way dominica get like smuggl issu island one minut fire next traffic accid next,1
"54",the secret monkey island civ v broken sword red dead redempt tropico,0
"55",yes will great job alway just look puerto rico almost k,1
"56",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"57",midweek mad save dead island franchis learn steamdeal,0
"58",bring back dead island epidem pleas,0
"59",midweek mad save dead island franchis learn steamdeal,0
"60",midweek mad save dead island franchis learn steamdeal,0
"61",no id imagin well least know now time get someth templ island,1
"62",gear war enter the gungeon guitar hero warrior rock dead island evil dead fist boomstick,0.2
"63",i like dead island lot first came but play play die light will pr,0.333333333333333
"64",check broadcast playstat dead island definit edit live,0
"65",midweek mad save dead island franchis learn steamdeal,0
"66",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"67",hey jodi there dead island sale steam,0
"68",key kingdom dead end drive nightmar firebal island omega virus,0
"69",midweek mad save dead island franchis learn steamdeal,0
"70",midweek mad save dead island franchis learn steamdeal,0
"71",they flee from me thoma wyatt no man island john donn of woman dead young dorothi parker sea fever john mas,0
"72",jebi report strongest typhoon make landfal japan sinc head north across main island ho,1
"73",midweek mad save dead island franchis learn steamdeal,0
"74",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"75",find s dont call us dead poem narrowsburg ny store part desert island bookshelf,0
"76",midweek mad save dead island franchis learn steamdeal,0
"77",midweek mad save dead island franchis learn steamdeal,0
"78",midweek mad save dead island franchis learn steamdeal,0
"79",steam midweek mad dead island definit collect dead island retro reveng r,0
"80",midweek mad save dead island franchis learn steamdeal,0
"81",midweek mad save dead island franchis learn steamdeal,0
"83",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"84",they flee from me thoma wyatt no man island john donn of woman dead young dorothi parker sea fever j,0
"85",jebi report strongest typhoon make landfal japan sinc head north across main island ho,1
"86",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"87",fallout skyrim dead island resid evil silent hill downpour,0.25
"88",midweek mad save dead island franchis learn steamdeal,0
"89",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"90",dead island definit collect pc steam,0
"91",dead island big what if,0
"92",midweek mad save dead island franchis learn steamdeal,0
"93",midweek mad save dead island franchis learn steamdeal,0
"94",steam main page suggest buy sure i like ps click noth happen click,1
"95",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"97",midweek mad save dead island franchis learn steamdeal,0
"98",midweek mad save dead island franchis learn steamdeal,0
"99",que gana de jugar al silent hill the room o al dead island o the walk dead telltal o,0.333333333333333
"100",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"102",wherest is dead island i wait long,0
"103",i wish dead island came like much longer wait,0.5
"104",midweek mad save dead island franchis learn steamdeal,0
"105",midweek mad save dead island franchis learn steamdeal,0
"106",the s new pacif northwest box set along interview good friend artist co,1
"107",i fuck shutter dead island epidem mani peopl bought patient zero pack,0.333333333333333
"108",midweek mad save dead island franchis learn steamdeal,0
"109",midweek mad save dead island franchis learn steamdeal,0
"110",call dead island suppos make,0
"111",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"112",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"114",let get lighthous one piec dead island definit edit pt,0
"115",midweek mad save dead island franchis learn steamdeal,0
"116",the s new pacif northwest box set along interview good friend artist co,1
"117",i like video dead island e trailer,0.5
"118",i live island blue poz gonna get marri go back home quit pay tax peopl want dead,0
"119",midweek mad save dead island franchis learn steamdeal,0
"120",midweek mad save dead island franchis learn steamdeal,0
"121",steam midweek mad save dead island franchis learn,0
"122",midweek mad save dead island franchis learn steamdeal,0
"123",midweek mad save dead island franchis learn steamdeal,0
"124",midweek mad save dead island franchis learn steamdeal,0
"125",midweek mad save dead island franchis learn steamdeal,0
"126",midweek mad save dead island franchis learn steamdeal,0
"128",american citizen dead watch slow weak respons l,0
"129",midweek mad save dead island franchis learn,0
"130",midweek mad save dead island franchis learn steamdeal,0
"131",midweek mad save dead island franchis learn steamdeal,0
"132",midweek mad save dead island franchis learn steamdeal,0
"133",midweek mad save dead island franchis learn,0
"134",give us dead island,0
"135",midweek mad save dead island franchis learn steamdeal,0
"136",midweek mad save dead island franchis learn steamdeal,0
"137",midweek mad save dead island franchis learn,0
"138",this week dead island got excit thing happen guy group nativ tribesmen fight,0
"139",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"140",i like video what happen the lone island dead channel,0.333333333333333
"143",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"144",short stream dead island riptid definit edit,0
"145",ever happen dead island,0
"146",went past place earlier afternoon kelham island walk tour look dead nice,0.5
"147",pcdd dead island franchis sale steam,0
"149",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"150",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"151",i like video what happen the lone island dead channel,0.333333333333333
"152",let get lighthous one piec dead island definit edit pt,0
"154",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"156",grate dead box set doubl island connect,0
"157",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"158",midweek mad dead island definit collect dead island retro,0
"160",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"161",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"162",steam midweek mad dead island definit collect dead island retro reveng riptid,0
"164",dead space bioshock yoshi island resid evil professor layton seri,0
"165",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"166",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"167",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"168",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"169",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"170",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"171",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"172",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"173",standalon island subset activ dead say chris amson content manag,0
"174",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"175",midweek mad dead island franchis up to off,0
"176",steam midweek mad dead island definit collect dead island retro reveng r,0
"177",typhoon jebi swept across japan main island honshu leav at least dead path destruct it wake,0
"178",typhoon jebi swept across japan main island honshu leav at least dead path destruct it w,0
"179",sweet articl featur exquisit pacif northwest box set rt,1
"180",sweet articl featur exquisit pacif northwest box set rt,1
"181",steam midweek mad dead island definit collect dead island retro reveng r,0
"182",and s issu shouldnt better play friend same issu dead island destini,0.5
"183",steam midweek mad dead island definit collect dead island,0
"184",sweet articl featur exquisit pacif northwest box set rt,1
"185",fortnit minecraft dead island recent bo lol,0
"186",hot fuzz blue brother muppet treasur island evil dead scoobi doo witch ghost,0.333333333333333
"187",im go go live soon dead island definit edit twitch,0
"188",oferta diaria everspac y midweek kalypso dead island en hasta,0
"189",promoção jogo dead island riptid definit edit pc r,0
"190",midweek mad dead island franchis up to off,0
"191",boo talk show dead island part,0
"192",steam midweek mad dead island definit collect dead island retro reveng r,0
"194",am wrong think dead island control mode held shoulder button readi,0
"196",will sustain surviv go dead strand island alon,0
"197",the s new pacif northwest box set along interview good friend artist co,1
"198",i even pictur eleph look like never mind dead one die humankind die,0.25
"199",indiegam midweek mad dead island franchis up to off,0
"201",midweek mad dead island franchis up to off,0
"202",midweek mad dead island franchis up to off,0
"203",midweek mad dead island franchis up to off,0
"204",midweek mad dead island franchis up to off,0
"205",pcdd dead island franchis sale steam,0
"206",this float island dead sea turtl tangl net,0
"207",the s new pacif northwest box set along interview good friend artist co,1
"208",the s new pacif northwest box set along interview good friend artist co,1
"209",midweek mad dead island franchis up to off,0
"210",midweek mad dead island franchis up to off steamgam,0
"211",steam rss midweek mad dead island franchis up to off read more,0
"212",midweek mad dead island franchis up to off,0
"213",midweek mad dead island franchis up to off,0
"214",pcdd dead island franchis sale steam,0
"215",even dota player go anoth island compet futur dream soon pride esport,1
"216",i ad video playlist what happen the lone island dead channel,0
"217",i like video what happen the lone island dead channel,0.333333333333333
"218",dead island definit collect,0
"219",the s new pacif northwest box set along interview good friend artist co,1
"220",micheal not bungl it intent ploy natur catastroph slowli erad,0
"221",i like video what happen the lone island dead channel,0.333333333333333
"222",this week midweek mad kick steam yet time dead island defin,0
"223",pcdd dead island franchis sale steam,0
"224",pcdd dead island franchis sale steam,0
"225",australian love island full sausag mate the girl peng guy actual dead,0.5
"226",dead island franchis sale steam,0
"227",midweek deal dead island franchis sale steam,0
"228",midweek deal dead island franchis sale steam,0
"229",midweek deal dead island franchis sale steam,0
"230",the s new pacif northwest box set along interview good friend artist co,1
"231",i like video boo talk show dead island part,0.5
"232",raini ship quiet recogn island never recogn wave moon endur warm breez dead bo,0.666666666666667
"234",jebi report strongest typhoon make landfal japan sinc head north across main island ho,1
"235",i like video boo talk show dead island part,0.5
"236",i like video boo talk show dead island part,0.5
"237",jebi report strongest typhoon make landfal japan sinc head north across main island ho,1
"238",sweet articl featur exquisit pacif northwest box set rt,1
