"","text","score"
"1",this moth wont stop land head i take compliment like think im radiant orb glowi,1
"3",oh andrew dead rat head love sonni boy abbott,0.5
"4",has lost mind can blind can walk or move will fall is aliv de,0
"5",shoot fuck dead ill let eye roll back head,0
"7",id rather stick head dead bear bum nativ say,0
"8",bathroom fan stop work decid take replac a dead squirrel fell fan land,0.333333333333333
"9",size so im like y convert size i know i taught y better smh head,1
"10",street dead sinc nigga start die head,0
"11",love colleg professor walk class put head two straight minut dead silenc dism,0.5
"12",one person dead beaufort counti deputi call shoot incid hilton head islandgtgtb,0
"13",dead shot ak made head rock,0
"14",if think sell beat onlin dead someth wrong head leav money made res,0
"15",becaus media driven it black white thing it bench qb pull stunt s,0
"16",meteria benefit fraud off head marama busi fraud stori will dead within week,0.25
"17",perhap just perhap republican still littl bent find justic scalia,0
"18",i shot dead just like i shot brother time i shot bullet straight foul dark heart rath,0.25
"19",lol dead headlight caus m float head,0
"20",got dead bitch give head,0
"21",talk anim tree weather dead live voic head you choos go wa,0
"23",if tri grab anybodi pussi scotland d knock t,0
"25",street dead sinc nigga start die head,0
"26",dont get wrong bush suck but grumpi bulldog vendetta trum,0
"27",i ask old head aint seen ah wife dis nigga said bitch dead fuccc ccold,0
"28",one want ya dead ass head ass account,0
"29",someth wrong i hold head haramb gone a nigga dead,0
"30",off top head s list ps great exclud god war kingdom heart shadow colossus devi,1
"31",break one woman dead one man wound shoot plantat hilton head polic say,0
"32",read full stori hang head shame,0
"33",a former footbal head coach grossmont colleg found dead insid el cajon home alongsid wife bo,0
"34",polic scene shoot widewat road spanish well hilton head polic say woman pronou,1
"36",voic head tell im gonna end dead,0
"37",this nondeadacidhead say excel book,1
"38",dead presid play head hour,0
"39",oh dead peopl allow compet the point anglosaxon women england,0
"40",chang name shave head tell friend im dead,0
"41",with bullet head thank good bad guy dead,0.5
"42",dead mf head,0
"44",chang my name shave my head tell my friend that im dead,0
"45",happeningnow a shoot spanish well plantat hilton head island left one woman dead man wound,0.333333333333333
"46",so lift eye lift head your wound bad dead youll find love,0.25
"47",as guard rais weapon instinct swift grab behind back,1
"48",former colorado head coach bill mccartney game weekend id rather dead this import,0
"49",duuuuuud soooooo fckn dead afff dont wanna call gold fish head ass bitch lol,0.333333333333333
"50",im weak caus head dead ass look wack asf,0
"51",haqqani golden crescent kingpin figur head opium dead,0.5
"52",here theori the social justic left dead everyon sens left throw,0
"53",wish i was dead fuck in the head sit w my gun on the edg of my bed,0
"54",chang name shave head tell friend im dead,0
"55",yrold naxal jai singh mandavi carri bounti rs lakh head shot dead encount dhamtari yesterday,0
"56",been done catch smoke hella blunt keep ya head dont end dead,0
"57",i hate that this is canon cuz this is some headcanon bs but dead appl rli hit the nail on the head over,0
"58",there voic head say im better dead,0.5
"59",off top head s list ps great exclud god war kingdom heart shadow colossus devi,1
"60",look dead ass camera said she determin threat societi ignor t,0
"61",rico asleep head foot around minuet pretti much dead now even pin,0
"62",im weak caus head dead ass look wack asf,0
"63",you hit dead head,0
"65",i said dont drive head drive drunk kill dead ran car,0
"66",develop one dead one injur hilton head shoot,0
"67",wet condom head ass boi im dead,0
"68",develop one dead one injur hilton head shoot,0
"69",yrold naxal jai singh mandavi carri bounti rs lakh head shot dead encount dhamtari yesterday,0
"70",youll never take aliv point trumpet head trumpet toot man fall dead,0.5
"71",john galliano head design dior record make antisemit slur pari café support hitler,0.5
"72",former colorado head coach bill mccartney game weekend id rather dead this import,0
"73",letterstour yall realli tryna kill me drop an album perform on today drop tour date wtf could be next my he,0
"74",tell fuck gon end voic head tell im gonna end dead,0
"75",the fuck head butt land top car dead lmao,0.333333333333333
"76",day get two feet head fuck high bitch unless im dead ima pray lol,0
"77",i hit head bathroom realiz lunch i wear dead watch day how day go,0
"80",mam i just kill a martian put laser head pull trigger im dead aw,0
"81",fam rhapsodi dead nice her album tough head toe,0.666666666666667
"82",last thing want dead peopl will mention name ill sign cross say r,0
"83",so thor ill odin rodent im omnipot let im reload immedi bomb,0
"84",you might walk dead rottweil dog head chop park spik,0
"85",it fair i found love it made say get back never daylight if im strong just might,1
"86",feel sensat thought dead squeal rememb,0
"88",yall b talk filter dead sun go head,0
"89",islam rear ugli head million peopl islam want us enslav dead whi freeli walk around o,0
"93",feel sensat thought dead squeal rememb,0
"94",off top head s list ps great exclud god war kingdom heart shadow colossus devi,1
"95",im cri yo if someon put gun head told spell scissor id dead lmao,0
"97",cuz s money boy head it wont funni boy dead,0
"98",oh damn i go tri award nail fast,0.666666666666667
"99",and anyth head dead,0
"100",sleep like can never dead dream soul insid head,0.5
"101",hell probabl buri ny an hour swing get well piss g,0.5
"102",be aliv dead make differ insid head,0
"103",gop hous redeem file articl impeach at point p,0.5
"104",watch guy fall head heel kitten rescu,0
"105",hell probabl buri ny an hour swing get well piss g,0.5
"106",crash victim identifi nhp identifi yearold fernley woman die head wrongway collisio,0
"107",islam rear ugli head million peopl islam want us enslav dead whi freeli walk arou,0
"108",mamaaaaa just kill maaaan put gun head pull tge trigger now dead,0
"110",yrold naxal jai singh mandavi carri bounti rs lakh head shot dead encount dham,0
"111",hell probabl buri ny an hour swing get well piss g,0.5
"112",drop dead bullet head,0
"113",lmao debunk ass i watch live tv chant pig blan,0
"114",dead hurt head collis near appleton keef,0
"115",seen momma spoke put head made shed tear want somebodi dead now imma ride fo ya,0
"116",think wrong crowd hi beat cigarett factori dead priest head,0
"118",my ship just went canon the walk dead cant relat took season year richonn go canon my,0
"119",when eminem said my brain dead weight im tri get head straight i felt,0
"120",when eminem said my brain dead weight im tri get head straight i felt,0
"121",here lie bodi love life whose heart i broke without gun head here lie mother,0.25
"122",give head til ya dead,0
"124",former colorado head coach bill mccartney game weekend id rather dead this import,0
"125",we take note tv show power im just gonna say mexican pussi get kill fuck,0
"126",voic head tell im gonna end dead,0
"127",battl worcest drum head ceremoni commemor fallen dead attend cromwellian associ member o,0
"128",feel sensat thought dead squeal rememb,0
"129",dude i hard enough time pick top ten favorit movi time even list tend,0.666666666666667
"130",in head i feel like im guest ima throw away becaus i dead i will noth decompos,0.5
"131",voic head tell im gonna end dead,0
"132",all friend dead sprit headoh sorri friend respond just listen,0
"133",your voic echo wall cave head it make wish i dead,0
"134",battl worcest drum head ceremoni commemor fallen dead attend cromwellian associ member o,0
"135",yrold naxal jai singh mandavi carri bounti rs lakh head shot dead encount dhamtari yesterday,0
"136",voic head tell im gonna end dead,0
"137",her hand wrap around whole head got dead,0
"138",women weird at first dont care wether aliv dead sudden nowher l,0
"139",im dead nigga said i find someon cum child head,0
"140",if glue dead wasp palm can smack boss back head hard want act like,0.25
"141",joker dead point batman hallucin joker talk walk around,0
"142",ive search exit but im lost insid head where i spend everi wake moment wish i dead fo,0
"143",repost getrepost join the dead daisi today guitar center nashvill tn then hea,0
"144",girlll i read i dead ass heard imaginari clap head,0
"145",lmaooooo im so surpris to see ya comment i dead said thing head,0
"146",never rc hit nail head dead aliv s messag worth,0.5
"148",you dont know dont think i get lone get dark insid head check puls im dea,0
"149",she devil blew mind i thought one best thing id ev,0.5
"150",and sinc know dream dead life turn plan head i will plan bum i just might becom someon,0
"151",to my dead father frank ohara turn flowerdeath cliché head forgiv rose m,0
"152",bro i dead mad cousin end fight real hug like miss bitch,0.333333333333333
"153",well fair head i say much ruder thing,1
"154",deafstarrr salt pasta water ann burrel head like the dead sea salt right,0.666666666666667
"155",the cat jump head i gave nasti howl thought i shot dead shat upon towel,0
"156",shouldv dead sunday morn bang head,0
"157",this zina gelman bash white hous lawyer granddaught polish jew just bare escap dea,0
