"","text","score"
"1",dragon ball fighterz switch fifa ps ps xbo xbox switch win,1
"2",thing i know boogi peopl scream name someon pick fat buu dragon ball fighterz,0
"8",dragon ball fighterz switch fifa ps ps xbo xbox switch win,1
"38",the great saiyanman is here best adult gohan mod yet dragon ball fighterz w mod,1
"39",welcom back dragon ball fighterz mod today will play defend evil,0
"40",i like video the great saiyanman is here best adult gohan mod yet dragon ball fighterz w,1
"42",itd super smash bros mele dragon ball fighterz megaman x punch out chrono trigger,0.333333333333333
"44",dragon ball fighterz megaman x borderland metal gear solid witcher,1
"46",dragon quest xi spiderman torna the golden counti valkyria chronicl dragon ball fighterz all freakin,1
"48",i like video dbfz epic dragon ball fighterz v comeback volum,1
"53",megaman x dragon ball fighterz super mario d land the legend zelda breath wild super smash bros,0.5
"54",shoutout dragon ball fighterz best fight game,1
"56",i like video dragon ball fighterz jogando com goku e vegetta normal ptbr,1
"63",cooler show match first time what think is worth get seat top drago,1
"65",hey guy my bonus discuss buddi podcast extraordinair,1
"68",fav game ps legend dragoon n diddi kong race dreamcast virtua tenni ps chao legion g,0.5
"71",i like video dbfz kaimato vs a talent unknown player dragon ball fighterz,0.666666666666667
"75",dark soul doom enter gungeon dragon ball fighterz mega man x,0
"76",i like video vai ter ton de goku no treta dragon ball fighterz,1
"80",i like video dbfz comeback hype match dragon ball fighterz,0.5
"81",i like video dbfz unbeliev combo in dragon ball fighterz,1
"84",i won achiev dragon ball fighterz truesteamachiev pts,1
"85",i like video dbfz new cooler match dragon ball fighterz,1
"87",xenoblad skyrim dragon ball fighterz dark soul soul calibur,0
"93",our camera take day labor day you can still watch bunch great content twitch day long,1
"96",devil may cri dmc dragon ball fighterz middleearth shadow mordor ani game,0
"97",but dragon ball alreadi look good fighterz also unreal engin mayb,1
"110",i like video complet son goku anim manga refer dragon ball fighterz,1
"112",i like video dragon ball fighterz differ style broli tod combo,1
"114",fight game smash bros seri dragon ball fighterz marvel vs capcom street fighter third s,0.5
"118",i like video this dont play dragon ball fighterz salti insult fan arcsi,0.5
"121",android generous hitbox attack dragon ball fighterz,0.5
"126",android generous hitbox attack dragon ball fighterz,0.5
"127",overwatch terraria fallout infam second son dragon ball fighterz,0
"131",fav game ps legend dragoon n diddi kong race dreamcast virtua tenni ps chao legion,0.5
"134",dark soul devil may cri legend zelda botw dragon ball fighterz under in birthst super smash bros,0.25
"136",loz ocarina time dark soul final fantasi xv x dragon ball fighterz pokemon silver soul silver,0
"139",check new htf dragon ball super star fighterz game stop super saiyan goku vegeta,1
"142",nex machina virtua fighter dragon ball fighterz mgsv phantom pain gundam vs extrem ps,0
"147",scratch bo disc can play dragon ball fighterz,0
"148",scratch bo disc can play dragon ball fighterz,0
"159",ive won dragon ball fighterz rank match,1
"160",me tri save money bandai dragon ball fighterz hack sale now psn store me,0
"162",super mario sunshin a hat in time splatoon dragon ball fighterz persona,1
"166",ive regress even teenag nerdom watch dragon ball onlin i blame fighterz,0
"167",dragon ball fighterz rage quit invocando shen long vía,0
"168",dragon ball fighterz super saiyan goku modfp p,1
"170",i like video dragon ball fighterz differ style broli tod combo,1
"175",i like video dragon ball fighterz differ style broli tod combo,1
"178",dragon ball fighterz super saiyan goku modfp p,1
"181",i like video dragon ball fighterz differ style broli tod combo,1
"186",i like video dragon ball fighterz piccolo get roast by cell frieza,1
"193",i like video dragon ball fighterz fail charact audit,0.5
"196",smash dragon ball fighterz shovel knight dragon ball z budokai tenkaichi mario sonic olymp gam,0
"198",spyro metal gear solid dragon ball fighterz the elder scroll iv oblivion silent hill,1
"201",gostei de um vídeo worst thing you can do in dragon ball fighterz dragon ball fighterz base,0
"208",short post work stremmz dragon ball fighterz live,1
"220",yo alreadi got eye of heaven dragon ball fighterz look realli good though tempt get xbox,1
"230",i know realli new thing dragon ball i wish fighterz better cover art,1
"258",doom sonic cd devil may cri dragon ball fighterz overwatch,0
"262",i like video thing dragon ball fighterz player say part,1
"263",i like video what your charact choic say you dragon ball fighterz part,1
"265",super smash bros dragon ball fighterz the last us super mario fortnit,0.666666666666667
"266",i like video thing dragon ball fighterz player dont say,1
"271",super saiyan goku all dramat finish dragon ball fighterz gameplay modfp,1
"275",dragon quest xi spiderman torna the golden counti valkyria chronicl dragon ball fighterz all freakin,1
"276",i like video android has crush goku dragon ball fighterz easter egg android all,0.5
"284",android generous hitbox attack dragon ball fighterz,0.5
"286",hey guy my bonus discuss buddi podcast extraordinair,1
"287",hey guy my bonus discuss buddi podcast extraordinair,1
"288",hey guy my bonus discuss buddi podcast extraordinair,1
"292",ive reach plateau dragon ball fighterz im either beat peopl handili get maul like,1
"294",i like video first onlin battl dragon ball fighterz part,1
"295",earthbound fallout new vega super mario odyssey breath wild dragon ball fighterz,0.333333333333333
"296",i like video final dragon ball fighterz gameplay part,1
"297",the power of bardock goku android make him rage quit dragon ball fighterz,0
"299",hey guy my bonus discuss buddi podcast extraordinair,1
"300",hey guy my bonus discuss buddi podcast extraordinair,1
"302",i ad video playlist best dragon ball fighterz play read gang god,1
"303",monster hunter world dark soul gear war dragon ball fighterz smite basic say i play bit ever,0
"304",soulcalbur into breach dragon ball fighterz,0
"308",ich mag das video the worst thing you can do in dragon ball fighterz dragon ball fighterz base,0
"310",sound like excus play dragon ball fighterz that look like trunk i can get away,1
"311",to play dragon ball fighterz dlc charact worth pick,1
"312",i like video best dragon ball fighterz play read gang god,1
"313",android generous hitbox attack dragon ball fighterz,0.5
"317",it final time unveil top from japan europ across state competito,1
"318",dragon quest xi spiderman torna the golden counti valkyria chronicl dragon ball fighterz all fr,1
"320",eminem machin gun kelli go hard diss track dragon ball fighterz top game evo marijuana,0.333333333333333
"321",i like video dragon ball fighterz frieza combo video ver you must die by my,0.5
"323",stream today pm dragon ball fighterz dead cell part all aboard,0
"326",dragon ball fighterz best way deal someon like tech tech b,1
"327",dragon ball fighterz best way deal someon like tech tech,1
"328",today zone ender mar friday marvel spiderman nintendo labo vehicl kit xenoblad tor,0.5
"329",i like video dragon ball fighterz base goku transform glitch,0.5
"330",android generous hitbox attack dragon ball fighterz,0.5
"331",i like video best dragon ball fighterz play read gang god,1
"332",i like video saiu o novo dragon ball fighterz mugen para pc dowload jogo,1
"333",i like video dragon ball fighterz demo switch aug b,1
"335",android generous hitbox attack dragon ball fighterz,0.5
"336",dragon ball fighterz develop arc system work,1
"337",i ad video playlist the worst thing you can do in dragon ball fighterz dragon ball,0
"338",cooler look especi dead new dragon ball fighterz gameplay,0
"342",android generous hitbox attack dragon ball fighterz,0.5
"343",android generous hitbox attack dragon ball fighterz,0.5
"344",dragon ball fighterz good game,1
"345",goku dragon ball fighterz kill mario,0
"347",devil may cri devil may cri dragon ball fighterz yakuza ape escap,0
"349",i like video all hit manga anim refer dragon ball fighterz,1
"350",i like video new base goku base vegeta hit spirit bomb galaxi breaker dragon ball fighterz,0.5
"352",ps marvel vs capcom n banjokazooi dreamcast crazi taxi ps marvel vs capcom gamecub super mario galaxi,1
"353",i like video beerus special quotesdragon ball fighterz,1
"354",doom super smash bros project m nuclear throne splatoon dragon ball fighterz,0.333333333333333
"355",i like video kid buu reveal trailer manga anim refer dragon ball fighterz,1
"356",i like video cooler trailer anim refer dragon ball fighterz,1
"358",dragon ball fighterz final fantasi final fantasi final fantasi dark soul,0
"359",sonic generat persona super smash bros wii u dragon ball fighterz sonic mania,0.333333333333333
"360",sonic generat persona super smash bros wii u dragon ball fighterz sonic mania,0.333333333333333
"362",devil may cri dragon ball fighterz god war crash bandicoot the wrath cortex leagu legend,0
"363",i like video the fundament you need master dragon ball fighterz,1
"364",and octopath fe game except fate smash ultim releas dragon ball fighterz,0
"365",list demo avail taiko tatsujin switch ver super runbattl for money switch dragon ball fighterz switch,1
"366",list demo avail taiko tatsujin switch ver super runbattl for money switch dragon ball fighter,1
"368",smash bros ultim injustic dragon ball fighterz year frosti faust,0
"369",fave game ps final fantasi vii dreamcast soul calibur ps dragon ball z budokai tenkaichi,1
"371",final fantasi wow monster hunter ultim super smash bros dragon ball fighterz,0.5
"372",my favorit dragon ball charact majin buu gotenk android i love distinct attack person de,0.5
"373",i like video dragon ball fighterz,1
"374",new post dragon ball fighterz pc crack free download publish,0.5
"375",i need time day want get yakuza kiwami done spiderman still need finish dead cellsdra,0
"378",dragon ball fighterz develop arc system work,1
"380",dragon ball fighterz we are delight offer unreal dragon ball fighterz for small price dragon b,1
"383",metroid prime trilog devil may cri darksid dragon ball fighterz resid evil,0
"384",dragon ball most power and weakest super saiyan of all time offici rank,1
"385",rt officialpax our camera take day labor day you can still watch bunch great content,1
"388",fave game ps final fantasi vii dreamcast soul calibur ps dragon ball z budokai tenka,1
"389",smash zelda fire emblem street fighter dragon ball fighterz,0
"391",devil may cri devil may cri dragon ball fighterz yakuza ape escap,0
"392",top reason we need port of dragon ball fighterz for the atari,1
"396",winner bracket final team japan nrgoon friend dragonballfighterz v bracket,1
"399",xbox digit game sale dark soul iii xb tekken xb dragon ball fighterz xb dragon ball x,0
"401",miss earlier check today dragon ball fighterz video guy skip dramat finish wo,0
"402",current pool d rmz wawa top w dragon ball fighterz solo saga dragon ball fighterz world tour bracket,1
"407",crash twinsan crash earthworm jim dragon ball fighterz skullgirl wayyyi im leav though like,0.333333333333333
"408",i like video dragon ball fighterz base goku vegeta gameplay dramat finish p,1
"409",i like video dragon ball fighterz tapionshallot ssjfemasu dramat finish pc mod p,1
"410",xbox digit game sale dark soul iii xb tekken xb dragon ball fighterz xb dragon ball x,0
"414",mele yoshi island ocarina time vice citi dragon ball fighterz,0
"415",i like video dragon ball fighterz angri review,1
"418",sinc lar naruto storm and work dragonbal fighterz is possibl n,1
"419",last least congratul win dbfz took th,1
"421",i like video the worst thing you can do in dragon ball fighterz dragon ball fighterz base,0.5
"423",i made wait minut get set lose get t bag reason now i gotta wait anoth mi,0
"425",gostei de um vídeo worst thing you can do in dragon ball fighterz dragon ball fighterz base,0
"427",sonic mania kirbi return dreamland pokémon ultra sun lego star war video game dragon ball fighterz,0.5
"428",dragon ball fighterz the last us xcom bloodborn starcraft brood war,0
"429",ah make sens i know noth dragon ball brother like play fighterz,1
"431",ive play dragon ball fighterz way much like dont got homework,1
"436",bayonetta resid evil dragon ball fighterz metal gear solid batman arkham citi,0.5
"437",mario odyssey smash bros ultim breath wild pokemon dragon ball fighterz,0
"439",mega man x persona dragon ball fighterz super mario castlevania symphoni night,1
"441",xbox digit game sale dark soul iii xb tekken xb dragon ball fighterz xb dragon ball x,0
"442",xbox digit game sale dark soul iii xb tekken xb dragon ball fighterz xb dragon ball x,0
"443",i like video dragon ball fighterz nutshel,1
"444",dragon ball fighterz good game,1
"445",our camera take day labor day you can still watch bunch great content twitch day long,1
"447",super mario galaxi super smash bros brawl super mario odyssey dragon ball fighterz breath the wild,0.6
"449",save xbox digit game sale dark soul iii xb tekken xb dragon ball fighterz xb,0
"450",metal gear rise reveng persona devil may cri seri monster hunter world dragon ball fighterz,0
"451",xbox digit game sale dark soul iii xb tekken xb dragon ball fighterz xb dragon ball x,0
"453",super mario bros doom undertal kingdom heart dragon ball fighterz,0.5
"456",i like video the worst thing you can do in dragon ball fighterz dragon ball fighterz base,0.5
"457",ps marvel vs capcom n banjokazooi dreamcast crazi taxi ps marvel vs capcom gamecub super mario gala,1
"463",play dragon ball fighterz xbox live twitch sad dlc,0
"464",i enter to win a digit copi dragon ball fighterz,1
"466",i like video playstat gift card giveaway dragon ball fighterz ring parti match,1
"468",i like video adult gohan full tutori charact guid setup combo dragon ball fighterz,1
"469",i like video vai ter ton de goku no treta dragon ball fighterz,1
"470",dragon ball fighterz mega man x super mario sunshin anim cross new leaf ffxiv,1
"471",the legend zelda breath the wild super smash brother the nintendo wii u dragon ball fighterz,0.333333333333333
"474",i enter to win a digit copi dragon ball fighterz,1
"475",let frosti play dragon ball fighterz part good moreven,1
"476",i like video playstat gift card giveaway dragon ball fighterz ring parti match,1
"477",i like video vegeta voic actor on dragon ball fighterz yamcha rivalri and produc vo,1
"478",congratul big dragon ball fighterz win,1
"480",i like video dragon ball fighterz bulma own cell villain,1
"481",the worst thing you can do in dragon ball fighterz dragon ball fighterz base vegeta gameplay,0
"483",naruto shippuden ultim ninja storm smackdown vs raw dragon ball fighterz devil may cri de,0
