"","text","score"
"1",caus know devil may cri dumpster fire,0
"2",devil may cri hd collect steam gmg w code risingsun,0
"3",devil may cri hd collect steam gmg w code risingsun,0
"4",devil may cri hd collect steam gmg w code risingsun,0
"5",devil may cri hd collect steam gmg w code risingsun,0
"6",warfram final fantasi tactic armor core monster hunter phantasi star onlin honor mention vanquish devil,0.333333333333333
"7",will guy collector edit dmc partner loot crate make mak,0
"8",devil may cri hd collect steam gmg w code risingsun,0
"9",xenoblad chronicl x under night inbirth guilti gear xrd revel devil may cri persona,0.5
"10",devil may cri hd collect steam gmg w code risingsun,0
"11",devil may cri hd collect steam gmg w code risingsun,0
"12",wild arm devil may cri silent hill final fantasi xiv rock band,0.333333333333333
"13",batman arkham cityknight devil may cri black max payn gear war,0
"14",i like video thing realli need know devil may cri,0.5
"15",devil may cri hd collect steam gmg w code risingsun,0
"16",bloodborn mother devil may cri doom spiderman pizza deliveri mission,0
"17",devil may cri hd collect steam gmg w code risingsun,0
"18",devil may cri like bitch,0.333333333333333
"19",devil may cri hd collect steam gmg w code risingsun,0
"20",devil may cri hd collect steam gmg w code risingsun,0
"21",devil may cri hd collect steam gmg w code risingsun,0
"22",devil may cri hd collect steam gmg w code risingsun,0
"23",devil may cri hd collect steam gmg w code risingsun,0
"24",devil may cri hd collect steam gmg w code risingsun,0
"25",devil may cri hd collect steam gmg w code risingsun,0
"26",devil may cri hd collect steam gmg w code risingsun,0
"27",devil may cri hd collect steam gmg w code risingsun,0
"28",devil may cri hd collect steam gmg w code risingsun,0
"29",devil may cri hd collect steam gmg w code risingsun,0
"30",devil may cri hd collect steam gmg w code risingsun,0
"31",devil may cri hd collect steam gmg w code risingsun,0
"32",devil may cri hd collect steam gmg w code risingsun,0
"33",what fantast takeaway studio take time away return seri clear creativelyrecharg mind,1
"34",planescap torment super smash bros castlevania symphoni night devil may cri dungeon dragon shadow,0.2
"35",i like video minut devil may cri gameplay xbox one x gamescom,0.5
"36",case point im big spectacl fighter like devil may cri bayonetta yet i like th,0.666666666666667
"37",what fantast takeaway studio take time away return seri clear creativelyrecharg mind,1
"38",devil may cri valkyri profil persona fallout deus ex,0
"39",what fantast takeaway studio take time away return seri clear creativelyrecharg mind,1
"40",i chat cute cashier today told i devil may cri voic what mean was,0.5
"41",legaci kain soul reaver final fantasi persona unchart devil may cri,0
"42",devil may cri persona innoc sin tekken yakuza kiwami graviti rush,0
"43",what fantast takeaway studio take time away return seri clear creativelyrecharg mind,1
"44",what fantast takeaway studio take time away return seri clear creativelyrecharg mind,1
"45",persona silent hill dark soul pokemon hgss blackwhit devil may cri,0.333333333333333
"46",was just brows file rememb laughabl bitter ninja theori old devil may cri fan put,0
"47",when someon know devil may cri,0
"48",devil may cri gameplay show nero fight goliath,0
"49",devil may cri silent hill fallout new vega red dead redempt kingdom heart,0.25
"50",devil may cri special edit part capcom dmc,0
